% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3533.895395,37,51,0.5,14,0.035714286,15
3506.246877,36,53,0.61,17,0.035882353,15
3493.720652,37,52,0.53,15,0.035333333,15
3485.915038,39,49,0.36,10,0.036,15
3483.612991,36,52,0.59,16,0.036875,15
3482.314539,38,50,0.43,12,0.035833333,15
3480.753108,35,53,0.67,18,0.037222222,15
3465.598753,34,54,0.74,20,0.037,15
3464.952724,35,53,0.68,18,0.037777778,15
3456.378827,34,59,0.83,25,0.0332,15
3454.292077,37,50,0.49,13,0.037692308,15
3443.091155,37,51,0.51,14,0.036428571,15
3438.380609,33,61,0.92,28,0.032857143,15
3437.163078,40,47,0.26,7,0.037142857,15
3424.8916,35,59,0.79,24,0.032916667,15
3419.54209,43,48,0.17,5,0.034,15
3419.425326,36,52,0.58,16,0.03625,15
3418.059218,33,62,0.94,29,0.032413793,15
3410.402438,38,50,0.44,12,0.036666667,15
3401.246255,35,54,0.68,19,0.035789474,15
3398.90283,34,55,0.76,21,0.036190476,15
3396.961656,35,53,0.65,18,0.036111111,15
3394.423421,33,56,0.83,23,0.036086957,15
3384.273819,32,57,0.92,25,0.0368,15
3384.175696,35,53,0.66,18,0.036666667,15
3382.19421,33,55,0.82,22,0.037272727,15
3381.210142,37,56,0.63,19,0.033157895,15
3380.670381,35,52,0.65,17,0.038235294,15
3370.606881,36,53,0.6,17,0.035294118,15
3364.72306,33,56,0.84,23,0.036521739,15
3357.949413,37,51,0.52,14,0.037142857,15
3354.741064,36,51,0.57,15,0.038,15
3340.187709,39,50,0.39,11,0.035454545,15
3330.57833,36,52,0.6,16,0.0375,15
3321.250862,40,48,0.28,8,0.035,15
3316.68539,39,52,0.44,13,0.033846154,15
3315.915168,32,56,0.9,24,0.0375,15
3314.367766,35,58,0.76,23,0.033043478,15
3310.387943,35,54,0.69,19,0.036315789,15
3308.999192,39,53,0.47,14,0.033571429,15
3307.305057,38,51,0.46,13,0.035384615,15
