% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3577.070549,56,79,0.64,23,0.027826087,34
3559.920799,53,83,0.84,30,0.028,34
3528.818558,39,49,0.36,10,0.036,34
3527.296688,59,67,0.27,8,0.03375,34
3522.336002,52,85,0.91,33,0.027575758,34
3511.906911,51,86,0.97,35,0.027714286,34
3502.132092,59,68,0.3,9,0.033333333,34
3499.441121,50,75,0.87,25,0.0348,34
3498.492287,53,84,0.85,31,0.027419355,34
3495.711718,55,81,0.72,26,0.027692308,34
3492.626559,56,71,0.5,15,0.033333333,34
3489.499813,54,82,0.78,28,0.027857143,34
3485.943829,62,65,0.1,3,0.033333333,34
3484.114609,51,85,0.95,34,0.027941176,34
3483.641888,52,84,0.9,32,0.028125,34
3483.641888,51,85,0.96,34,0.028235294,34
3480.279185,38,50,0.46,12,0.038333333,34
3476.298298,39,49,0.38,10,0.038,34
3475.211615,52,73,0.73,21,0.034761905,34
3475.211615,51,74,0.8,23,0.034782609,34
3472.705402,37,51,0.54,14,0.038571429,34
3471.119038,55,79,0.68,24,0.028333333,34
3468.733684,55,80,0.7,25,0.028,34
3465.627953,51,87,0.98,36,0.027222222,34
3461.745514,59,75,0.45,16,0.028125,34
3461.489747,40,48,0.29,8,0.03625,34
3451.864223,61,71,0.29,10,0.029,34
3449.50175,53,83,0.83,30,0.027666667,34
3449.50175,52,84,0.89,32,0.0278125,34
3448.81606,53,82,0.82,29,0.028275862,34
3447.996364,60,73,0.37,13,0.028461538,34
3438.805503,59,74,0.43,15,0.028666667,34
3438.805503,53,81,0.8,28,0.028571429,34
3437.706307,35,54,0.72,19,0.037894737,34
3435.805145,52,85,0.92,33,0.027878788,34
3435.805145,51,86,0.98,35,0.028,34
3435.738993,54,80,0.74,26,0.028461538,34
3433.377271,54,81,0.76,27,0.028148148,34
3432.248719,54,82,0.77,28,0.0275,34
3431.484569,58,75,0.49,17,0.028823529,34
3427.972523,54,72,0.61,18,0.033888889,34
3427.136113,51,85,0.97,34,0.028529412,34
3420.357095,58,76,0.51,18,0.028333333,34
3410.953604,51,87,0.99,36,0.0275,34
3408.119902,55,72,0.57,17,0.033529412,34
3407.799427,57,76,0.55,19,0.028947368,34
3403.187752,58,69,0.37,11,0.033636364,34
3401.738457,55,79,0.69,24,0.02875,34
3401.738457,54,80,0.75,26,0.028846154,34
3401.738457,53,81,0.81,28,0.028928571,34
3401.738457,52,82,0.87,30,0.029,34
3401.738457,52,83,0.89,31,0.028709677,34
3401.738457,51,83,0.93,32,0.0290625,34
3401.738457,51,84,0.95,33,0.028787879,34
3397.477962,50,78,0.95,28,0.033928571,34
3392.650493,52,86,0.93,34,0.027352941,34
3390.349419,58,68,0.34,10,0.034,34
3390.190638,57,69,0.41,12,0.034166667,34
3389.140028,57,70,0.44,13,0.033846154,34
3389.09047,35,54,0.71,19,0.037368421,34
3388.260633,52,86,0.98,34,0.028823529,34
3387.314376,53,84,0.86,31,0.027741935,34
3386.504476,53,82,0.83,29,0.02862069,34
3386.443754,60,78,0.51,18,0.028333333,34
3386.414399,52,83,0.88,31,0.028387097,34
3386.414399,51,84,0.94,33,0.028484848,34
3386.063196,55,71,0.55,16,0.034375,34
3385.586355,54,72,0.62,18,0.034444444,34
3383.83243,51,83,0.94,32,0.029375,34
3383.526962,56,69,0.45,13,0.034615385,34
3383.338665,56,70,0.48,14,0.034285714,34
3383.050469,55,70,0.52,15,0.034666667,34
3381.984801,58,67,0.31,9,0.034444444,34
3381.563213,62,70,0.23,8,0.02875,34
3378.668491,55,81,0.77,26,0.029615385,34
3376.606039,56,80,0.71,24,0.029583333,34
3376.579866,52,82,0.86,30,0.028666667,34
3375.613686,58,78,0.59,20,0.0295,34
3375.613686,56,81,0.73,25,0.0292,34
3375.613686,55,82,0.79,27,0.029259259,34
3375.148938,57,68,0.38,11,0.034545455,34
3373.79807,56,76,0.59,20,0.0295,34
3373.027746,52,84,0.95,32,0.0296875,34
3372.648382,57,79,0.65,22,0.029545455,34
3370.994822,52,81,0.86,29,0.029655172,34
3370.322721,53,74,0.71,21,0.033809524,34
3370.16485,52,75,0.78,23,0.033913043,34
3370.16485,51,76,0.85,25,0.034,34
3370.006456,38,48,0.39,10,0.039,34
3370.006456,37,49,0.47,12,0.039166667,34
3368.430405,50,83,0.99,33,0.03,34
3367.529757,52,87,0.95,35,0.027142857,34
3367.491935,61,76,0.43,15,0.028666667,34
3367.09332,60,77,0.49,17,0.028823529,34
