% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3943.70728,41,51,0.38,10,0.038,20
3943.167673,42,51,0.33,9,0.036666667,20
3924.419629,40,52,0.46,12,0.038333333,20
3914.849391,44,48,0.15,4,0.0375,20
3890.892116,61,70,0.28,9,0.031111111,20
3885.82021,34,53,0.76,19,0.04,20
3879.018751,34,53,0.75,19,0.039473684,20
3848.940286,35,52,0.66,17,0.038823529,20
3848.940286,34,53,0.74,19,0.038947368,20
3847.160574,44,49,0.18,5,0.036,20
3842.925698,37,49,0.48,12,0.04,20
3824.018237,40,53,0.48,13,0.036923077,20
3821.548573,40,46,0.23,6,0.038333333,20
3815.930818,39,47,0.31,8,0.03875,20
3815.028661,33,54,0.84,21,0.04,20
3810.759517,38,48,0.39,10,0.039,20
3805.75635,36,51,0.6,15,0.04,20
3788.868251,42,50,0.3,8,0.0375,20
3780.056669,44,49,0.19,5,0.038,20
3780.053357,41,52,0.4,11,0.036363636,20
3774.942125,39,48,0.35,9,0.038888889,20
3754.922558,61,71,0.31,10,0.031,20
3750.517943,40,47,0.27,7,0.038571429,20
3749.734977,39,53,0.54,14,0.038571429,20
3740.89763,35,52,0.68,17,0.04,20
3736.671092,38,49,0.43,11,0.039090909,20
3731.985032,60,72,0.37,12,0.030833333,20
3725.598391,58,75,0.52,17,0.030588235,20
3724.748747,32,55,0.93,23,0.040434783,20
3723.937855,33,54,0.83,21,0.03952381,20
3722.323996,42,43,0.04,1,0.04,20
3718.586404,37,49,0.47,12,0.039166667,20
3717.069138,37,50,0.51,13,0.039230769,20
3717.069138,36,51,0.59,15,0.039333333,20
3711.209399,59,74,0.46,15,0.030666667,20
3711.101624,41,46,0.19,5,0.038,20
3708.297169,36,50,0.56,14,0.04,20
3708.234704,36,52,0.61,16,0.038125,20
3684.442818,38,50,0.45,12,0.0375,20
3683.137657,40,54,0.49,14,0.035,20
3679.643786,38,49,0.42,11,0.038181818,20
3678.201865,39,55,0.57,16,0.035625,20
3675.515608,32,55,0.92,23,0.04,20
3673.718986,35,52,0.67,17,0.039411765,20
3671.115469,41,44,0.12,3,0.04,20
3663.62858,40,46,0.24,6,0.04,20
3663.62858,39,47,0.32,8,0.04,20
3663.62858,38,48,0.4,10,0.04,20
3655.758455,39,48,0.34,9,0.037777778,20
3655.633002,39,55,0.61,16,0.038125,20
3651.331957,33,55,0.85,22,0.038636364,20
3649.937248,42,44,0.08,2,0.04,20
3649.937248,41,45,0.16,4,0.04,20
3647.202072,37,50,0.5,13,0.038461538,20
3642.679101,34,54,0.77,20,0.0385,20
3635.937727,37,50,0.52,13,0.04,20
3635.666359,37,51,0.53,14,0.037857143,20
3628.572963,43,50,0.25,7,0.035714286,20
3625.57641,32,56,0.94,24,0.039166667,20
3624.64186,38,54,0.62,16,0.03875,20
3620.486847,41,52,0.41,11,0.037272727,20
3615.129035,36,50,0.57,14,0.040714286,20
3612.342086,45,48,0.11,3,0.036666667,20
3611.271377,51,76,0.84,25,0.0336,20
3606.226225,62,68,0.19,6,0.031666667,20
3604.640936,60,73,0.4,13,0.030769231,20
3601.86487,39,46,0.28,7,0.04,20
3600.093982,39,54,0.55,15,0.036666667,20
3599.88417,39,49,0.38,10,0.038,20
3598.729826,40,45,0.2,5,0.04,20
3596.96013,42,46,0.15,4,0.0375,20
3596.24342,43,50,0.26,7,0.037142857,20
3593.238026,43,51,0.28,8,0.035,20
3590.995612,45,50,0.18,5,0.036,20
3589.254012,36,51,0.58,15,0.038666667,20
3588.922139,43,49,0.23,6,0.038333333,20
3585.247906,42,52,0.35,10,0.035,20
3581.862584,40,55,0.5,15,0.033333333,20
3578.433819,54,73,0.63,19,0.033157895,20
3574.034345,59,71,0.38,12,0.031666667,20
3573.861258,41,53,0.42,12,0.035,20
3569.315119,38,47,0.36,9,0.04,20
3566.909345,42,53,0.4,11,0.036363636,20
3559.059223,62,67,0.16,5,0.032,20
3555.663198,62,65,0.1,3,0.033333333,20
3551.864448,41,54,0.48,13,0.036923077,20
3546.784223,55,72,0.56,17,0.032941176,20
3545.295206,35,51,0.64,16,0.04,20
3543.744628,37,58,0.78,21,0.037142857,20
3542.79759,42,51,0.34,9,0.037777778,20
3538.53603,37,57,0.72,20,0.036,20
3538.417406,53,75,0.73,22,0.033181818,20
3537.420562,35,53,0.69,18,0.038333333,20
3534.618082,60,69,0.29,9,0.032222222,20
3531.904228,63,74,0.32,11,0.029090909,20
3531.668934,35,61,0.96,26,0.036923077,20
3531.09514,41,75,0.9,34,0.026470588,20
3530.351076,36,53,0.63,17,0.037058824,20
3529.667371,59,68,0.3,9,0.033333333,20
3528.58777,47,49,0.07,2,0.035,20
3528.58777,46,50,0.14,4,0.035,20
3528.58777,45,51,0.21,6,0.035,20
3525.284475,58,73,0.47,15,0.031333333,20
3525.013846,61,76,0.44,15,0.029333333,20
3524.739835,43,52,0.33,9,0.036666667,20
3523.683141,52,76,0.8,24,0.033333333,20
3522.07325,44,52,0.28,8,0.035,20
3521.514468,44,53,0.31,9,0.034444444,20
3521.080395,60,67,0.23,7,0.032857143,20
3521.080395,56,72,0.52,16,0.0325,20
3520.974481,35,50,0.61,15,0.040666667,20
3518.761345,34,52,0.72,18,0.04,20
3518.205104,62,75,0.38,13,0.029230769,20
3515.012646,45,52,0.24,7,0.034285714,20
3514.909705,67,68,0.03,1,0.03,20
3512.499106,36,50,0.55,14,0.039285714,20
3512.360619,67,69,0.06,2,0.03,20
3512.360619,66,70,0.12,4,0.03,20
3512.360619,65,71,0.18,6,0.03,20
3512.360619,64,72,0.24,8,0.03,20
3512.360619,63,73,0.3,10,0.03,20
3511.616107,34,52,0.73,18,0.040555556,20
3511.545371,35,53,0.68,18,0.037777778,20
3508.911716,40,48,0.3,8,0.0375,20
3507.652608,54,74,0.66,20,0.033,20
3507.652608,51,77,0.86,26,0.033076923,20
3506.539087,35,51,0.66,16,0.04125,20
3506.215041,38,55,0.64,17,0.037647059,20
3505.467832,64,74,0.29,10,0.029,20
3503.81793,40,54,0.52,14,0.037142857,20
3503.613305,33,53,0.81,20,0.0405,20
3503.568129,57,73,0.51,16,0.031875,20
3501.918448,38,56,0.64,18,0.035555556,20
3498.407288,36,52,0.6,16,0.0375,20
3495.202657,56,75,0.6,19,0.031578947,20
3494.982102,43,44,0.04,1,0.04,20
3494.982102,42,45,0.12,3,0.04,20
3494.982102,41,46,0.2,5,0.04,20
3494.950152,62,73,0.33,11,0.03,20
3494.950152,61,74,0.39,13,0.03,20
3494.714426,60,75,0.45,15,0.03,20
3492.924264,53,74,0.7,21,0.033333333,20
3492.576241,39,54,0.56,15,0.037333333,20
3492.21868,40,53,0.49,13,0.037692308,20
3492.128994,55,72,0.57,17,0.033529412,20
3489.471761,41,53,0.45,12,0.0375,20
