% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3996.456753,58,67,0.31,9,0.034444444,38
3977.301182,55,71,0.55,16,0.034375,38
3969.489536,59,66,0.24,7,0.034285714,38
3965.447703,57,68,0.38,11,0.034545455,38
3965.447703,56,69,0.45,13,0.034615385,38
3940.916387,56,70,0.48,14,0.034285714,38
3935.922534,57,69,0.41,12,0.034166667,38
3899.177965,54,72,0.62,18,0.034444444,38
3863.93849,58,68,0.34,10,0.034,38
3804.643006,61,66,0.17,5,0.034,38
3792.997107,58,69,0.37,11,0.033636364,38
3777.173486,60,67,0.24,7,0.034285714,38
3752.134982,57,70,0.44,13,0.033846154,38
3748.613722,56,71,0.51,15,0.034,38
3729.828011,55,73,0.61,18,0.033888889,38
3679.543118,55,72,0.58,17,0.034117647,38
3679.543118,54,73,0.65,19,0.034210526,38
3639.266832,54,74,0.68,20,0.034,38
3639.266832,53,75,0.75,22,0.034090909,38
3627.948712,59,71,0.39,12,0.0325,38
3605.062425,63,75,0.34,12,0.028333333,38
3597.045551,61,68,0.23,7,0.032857143,38
3595.219217,56,68,0.42,12,0.035,38
3592.305951,61,63,0.07,2,0.035,38
3578.428729,55,76,0.69,21,0.032857143,38
3568.619188,62,76,0.4,14,0.028571429,38
3561.5264,58,71,0.43,13,0.033076923,38
3552.024686,64,73,0.26,9,0.028888889,38
3549.953791,63,67,0.13,4,0.0325,38
3549.953791,61,69,0.26,8,0.0325,38
3548.947837,60,78,0.52,18,0.028888889,38
3547.864689,61,76,0.44,15,0.029333333,38
3545.970588,60,64,0.14,4,0.035,38
3545.970588,59,65,0.21,6,0.035,38
3545.970588,58,66,0.28,8,0.035,38
3545.970588,57,67,0.35,10,0.035,38
3545.303358,57,71,0.47,14,0.033571429,38
3545.303358,54,75,0.7,21,0.033333333,38
3543.549174,60,77,0.5,17,0.029411765,38
3542.034281,55,84,0.83,29,0.02862069,38
3541.681054,60,69,0.3,9,0.033333333,38
3541.681054,55,75,0.66,20,0.033,38
3541.619951,57,72,0.5,15,0.033333333,38
3541.463222,60,68,0.27,8,0.03375,38
3540.534742,56,74,0.59,18,0.032777778,38
3536.390426,63,74,0.32,11,0.029090909,38
3534.539904,61,71,0.32,10,0.032,38
3533.911944,59,69,0.34,10,0.034,38
3531.107455,59,78,0.56,19,0.029473684,38
3530.369426,58,73,0.49,15,0.032666667,38
3529.052616,62,75,0.38,13,0.029230769,38
3529.052616,59,79,0.58,20,0.029,38
3529.052616,58,80,0.64,22,0.029090909,38
3528.254416,56,73,0.57,17,0.033529412,38
3526.812895,55,74,0.63,19,0.033157895,38
3526.805714,61,67,0.2,6,0.033333333,38
3526.642023,53,78,0.82,25,0.0328,38
3526.036667,63,66,0.1,3,0.033333333,38
3524.759356,57,81,0.7,24,0.029166667,38
3524.416891,55,69,0.49,14,0.035,38
3524.416891,54,70,0.56,16,0.035,38
3519.404831,54,77,0.75,23,0.032608696,38
3517.902125,55,70,0.52,15,0.034666667,38
3515.691404,60,71,0.36,11,0.032727273,38
3515.565409,53,76,0.77,23,0.033478261,38
3514.947724,58,72,0.46,14,0.032857143,38
3510.93021,60,78,0.51,18,0.028333333,38
3509.282171,63,69,0.19,6,0.031666667,38
3506.784836,57,81,0.69,24,0.02875,38
3506.784836,54,85,0.89,31,0.028709677,38
3506.115604,62,69,0.23,7,0.032857143,38
3503.629137,59,79,0.57,20,0.0285,38
3503.629137,58,80,0.63,22,0.028636364,38
3503.096127,61,77,0.46,16,0.02875,38
3502.517919,53,86,0.95,33,0.028787879,38
3501.4397,56,72,0.54,16,0.03375,38
3498.350087,57,73,0.53,16,0.033125,38
3495.07376,57,82,0.7,25,0.028,38
3494.837632,56,75,0.62,19,0.032631579,38
3492.094689,51,79,0.94,28,0.033571429,38
3487.415849,58,70,0.4,12,0.033333333,38
3485.540083,56,82,0.76,26,0.029230769,38
3485.540083,55,83,0.82,28,0.029285714,38
3483.757319,58,74,0.51,16,0.031875,38
3479.546755,61,77,0.45,16,0.028125,38
3475.412864,55,84,0.82,29,0.028275862,38
3475.107356,52,72,0.72,20,0.036,38
3472.953681,52,78,0.87,26,0.033461538,38
3472.479908,65,72,0.2,7,0.028571429,38
3468.626485,55,68,0.47,13,0.036153846,38
3467.425146,59,70,0.37,11,0.033636364,38
3467.04942,54,85,0.9,31,0.029032258,38
3467.04942,53,86,0.96,33,0.029090909,38
3465.490997,54,76,0.73,22,0.033181818,38
3464.081565,66,72,0.17,6,0.028333333,38
3459.712379,56,83,0.76,27,0.028148148,38
3457.036046,54,75,0.71,21,0.033809524,38
3457.029002,53,76,0.78,23,0.033913043,38
3455.754466,60,77,0.49,17,0.028823529,38
3452.640183,55,74,0.64,19,0.033684211,38
3449.638349,61,70,0.29,9,0.032222222,38
3449.638349,59,72,0.42,13,0.032307692,38
3448.581234,54,71,0.59,17,0.034705882,38
3448.581234,53,72,0.66,19,0.034736842,38
3448.260073,63,68,0.16,5,0.032,38
3440.43841,56,82,0.75,26,0.028846154,38
3437.622801,53,77,0.8,24,0.033333333,38
3437.340761,61,76,0.43,15,0.028666667,38
3429.025025,58,81,0.65,23,0.02826087,38
3429.025025,57,82,0.71,25,0.0284,38
3428.942759,58,80,0.62,22,0.028181818,38
3428.942759,57,81,0.68,24,0.028333333,38
3419.584453,54,84,0.88,30,0.029333333,38
3416.885686,64,75,0.32,11,0.029090909,38
3416.106603,53,85,0.94,32,0.029375,38
3414.890552,57,74,0.55,17,0.032352941,38
3412.680231,58,65,0.25,7,0.035714286,38
3411.743934,61,79,0.51,18,0.028333333,38
3409.74096,55,86,0.9,31,0.029032258,38
