% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3671.959011,34,55,0.75,21,0.035714286,2
3630.210322,37,51,0.5,14,0.035714286,2
3620.805057,35,53,0.65,18,0.036111111,2
3613.000521,39,48,0.33,9,0.036666667,2
3598.049875,37,52,0.52,15,0.034666667,2
3591.437135,58,73,0.48,15,0.032,2
3560.196175,58,71,0.44,13,0.033846154,2
3551.285405,56,75,0.61,19,0.032105263,2
3546.442245,41,48,0.24,7,0.034285714,2
3542.875555,59,70,0.36,11,0.032727273,2
3526.761882,55,74,0.65,19,0.034210526,2
3518.299165,62,68,0.2,6,0.033333333,2
3517.549109,56,73,0.58,17,0.034117647,2
3513.430509,53,78,0.84,25,0.0336,2
3512.852079,57,74,0.55,17,0.032352941,2
3512.420817,42,75,0.97,33,0.029393939,2
3512.103387,53,77,0.82,24,0.034166667,2
3510.137888,54,76,0.75,22,0.034090909,2
3509.806626,57,73,0.52,16,0.0325,2
3509.806626,54,76,0.72,22,0.032727273,2
3508.972407,57,72,0.51,15,0.034,2
3504.766385,52,79,0.91,27,0.033703704,2
3498.835003,51,80,0.97,29,0.033448276,2
3497.611061,55,75,0.68,20,0.034,2
3496.416916,42,45,0.11,3,0.036666667,2
3492.116048,32,58,0.88,26,0.033846154,2
3487.927827,61,68,0.23,7,0.032857143,2
3487.811362,36,52,0.58,16,0.03625,2
3487.622432,35,58,0.76,23,0.033043478,2
3485.811543,53,78,0.83,25,0.0332,2
3483.40944,55,75,0.65,20,0.0325,2
3482.96309,61,68,0.24,7,0.034285714,2
3482.602335,56,75,0.62,19,0.032631579,2
3479.296925,61,69,0.27,8,0.03375,2
3478.942956,59,71,0.4,12,0.033333333,2
3476.331997,36,57,0.69,21,0.032857143,2
3476.179658,63,67,0.13,4,0.0325,2
3476.179658,61,69,0.26,8,0.0325,2
3473.608465,33,62,0.94,29,0.032413793,2
3469.585877,56,73,0.57,17,0.033529412,2
3469.297101,61,67,0.2,6,0.033333333,2
3468.944964,54,77,0.76,23,0.033043478,2
3468.944964,51,80,0.96,29,0.033103448,2
3466.311122,52,79,0.9,27,0.033333333,2
3465.517173,53,77,0.8,24,0.033333333,2
3465.155616,60,69,0.31,9,0.034444444,2
3458.860885,40,47,0.26,7,0.037142857,2
3455.882407,33,56,0.8,23,0.034782609,2
3453.379979,52,78,0.88,26,0.033846154,2
3451.154272,53,76,0.76,23,0.033043478,2
3451.033881,55,75,0.67,20,0.0335,2
3451.033881,54,75,0.71,21,0.033809524,2
3450.914467,40,49,0.31,9,0.034444444,2
3450.914467,39,50,0.38,11,0.034545455,2
3450.108951,58,70,0.41,12,0.034166667,2
3450.108951,57,71,0.48,14,0.034285714,2
3448.81082,60,70,0.33,10,0.033,2
3448.81082,53,78,0.82,25,0.0328,2
3448.746053,52,79,0.89,27,0.032962963,2
3447.180964,59,69,0.34,10,0.034,2
3446.843457,59,71,0.41,12,0.034166667,2
3446.127116,52,78,0.87,26,0.033461538,2
3446.127116,51,79,0.94,28,0.033571429,2
3445.324985,31,59,0.95,28,0.033928571,2
3444.656452,53,76,0.78,23,0.033913043,2
3443.983651,63,66,0.1,3,0.033333333,2
3443.983651,60,69,0.3,9,0.033333333,2
3443.904346,38,51,0.45,13,0.034615385,2
3443.716175,59,71,0.39,12,0.0325,2
3442.669487,41,46,0.18,5,0.036,2
3442.09113,60,71,0.35,11,0.031818182,2
3441.873294,58,72,0.47,14,0.033571429,2
3441.732963,59,70,0.37,11,0.033636364,2
3441.289183,60,68,0.27,8,0.03375,2
3439.451127,56,74,0.6,18,0.033333333,2
3438.54056,54,76,0.73,22,0.033181818,2
3438.39408,40,74,0.91,34,0.026764706,2
3438.273495,55,76,0.68,21,0.032380952,2
3437.003927,60,70,0.34,10,0.034,2
3436.83905,55,74,0.64,19,0.033684211,2
3435.428922,55,80,0.78,25,0.0312,2
3433.26916,53,77,0.81,24,0.03375,2
3431.876012,57,73,0.54,16,0.03375,2
3430.672258,57,73,0.53,16,0.033125,2
3430.672258,55,76,0.69,21,0.032857143,2
3429.635161,51,79,0.95,28,0.033928571,2
3425.163526,34,59,0.83,25,0.0332,2
3424.632024,57,72,0.5,15,0.033333333,2
3424.38223,56,74,0.61,18,0.033888889,2
3424.009151,56,72,0.55,16,0.034375,2
3424.009151,55,73,0.62,18,0.034444444,2
3423.207587,60,74,0.44,14,0.031428571,2
3421.898836,35,53,0.66,18,0.036666667,2
3420.512399,53,76,0.79,23,0.034347826,2
3418.870101,33,61,0.92,28,0.032857143,2
3418.596738,54,75,0.72,21,0.034285714,2
3411.886896,62,67,0.17,5,0.034,2
3410.989289,52,79,0.88,27,0.032592593,2
3410.989289,51,80,0.95,29,0.032758621,2
3410.299443,57,72,0.49,15,0.032666667,2
3407.63731,54,76,0.74,22,0.033636364,2
3406.376679,48,66,0.55,18,0.030555556,2
3404.585869,63,71,0.25,8,0.03125,2
3404.472438,60,71,0.36,11,0.032727273,2
3404.057884,56,73,0.56,17,0.032941176,2
3403.950568,42,74,0.96,32,0.03,2
3401.638923,58,72,0.46,14,0.032857143,2
3400.523718,58,77,0.59,19,0.031052632,2
3399.464453,44,71,0.82,27,0.03037037,2
3397.257238,51,80,0.98,29,0.033793103,2
3395.229684,57,74,0.56,17,0.032941176,2
3395.077393,58,71,0.43,13,0.033076923,2
3392.742435,45,70,0.75,25,0.03,2
3390.269259,36,53,0.6,17,0.035294118,2
3390.269259,35,54,0.67,19,0.035263158,2
3389.835818,43,73,0.89,30,0.029666667,2
3389.709415,56,74,0.59,18,0.032777778,2
3389.709415,54,77,0.75,23,0.032608696,2
3389.709415,53,77,0.79,24,0.032916667,2
3389.528513,40,52,0.4,12,0.033333333,2
3384.742449,59,69,0.33,10,0.033,2
3384.111995,46,69,0.69,23,0.03,2
3382.753313,56,75,0.63,19,0.033157895,2
3378.881261,62,65,0.1,3,0.033333333,2
3377.884554,57,78,0.65,21,0.030952381,2
3377.437213,52,80,0.92,28,0.032857143,2
3377.170111,50,76,0.9,26,0.034615385,2
3375.284028,52,74,0.76,22,0.034545455,2
3375.284028,51,75,0.83,24,0.034583333,2
3374.626805,38,50,0.43,12,0.035833333,2
3372.72734,40,75,0.93,35,0.026571429,2
3370.534633,53,79,0.85,26,0.032692308,2
3368.572464,37,55,0.6,18,0.033333333,2
3365.685001,57,68,0.38,11,0.034545455,2
3364.718784,55,75,0.66,20,0.033,2
3363.813344,55,76,0.7,21,0.033333333,2
3361.098724,32,58,0.89,26,0.034230769,2
3359.837908,60,75,0.46,15,0.030666667,2
3359.660491,61,71,0.32,10,0.032,2
3359.460853,56,69,0.45,13,0.034615385,2
3359.460853,55,70,0.52,15,0.034666667,2
3359.460853,54,71,0.59,17,0.034705882,2
3359.460853,53,72,0.66,19,0.034736842,2
3359.152932,45,70,0.76,25,0.0304,2
3355.868525,51,81,0.99,30,0.033,2
3355.826295,42,71,0.95,29,0.032758621,2
3354.342119,47,67,0.62,20,0.031,2
3354.086332,33,57,0.82,24,0.034166667,2
3353.186896,39,52,0.44,13,0.033846154,2
3353.109005,56,72,0.53,16,0.033125,2
3349.309794,44,70,0.81,26,0.031153846,2
3349.307191,33,55,0.81,22,0.036818182,2
3348.866162,43,72,0.89,29,0.030689655,2
3348.842063,55,74,0.63,19,0.033157895,2
3346.38675,41,73,0.86,32,0.026875,2
3346.029152,34,60,0.85,26,0.032692308,2
3345.845269,40,51,0.37,11,0.033636364,2
3345.372603,59,76,0.52,17,0.030588235,2
3344.467403,59,75,0.5,16,0.03125,2
3344.342036,62,72,0.31,10,0.031,2
3341.348274,57,77,0.63,20,0.0315,2
3341.348274,55,79,0.76,24,0.031666667,2
3340.816275,52,77,0.85,25,0.034,2
3340.54318,58,76,0.57,18,0.031666667,2
3340.023371,50,62,0.33,12,0.0275,2
3337.630267,63,70,0.22,7,0.031428571,2
3337.630267,60,73,0.41,13,0.031538462,2
3337.255494,59,67,0.27,8,0.03375,2
3336.525226,53,79,0.84,26,0.032307692,2
3336.030779,34,54,0.72,20,0.036,2
3335.32714,42,47,0.18,5,0.036,2
3333.372692,34,60,0.86,26,0.033076923,2
3332.925222,61,73,0.37,12,0.030833333,2
3332.45892,54,78,0.77,24,0.032083333,2
3331.688519,52,80,0.91,28,0.0325,2
3330.80203,58,70,0.4,12,0.033333333,2
3330.414981,34,55,0.73,21,0.034761905,2
3330.071581,42,74,0.97,32,0.0303125,2
3326.654219,52,77,0.83,25,0.0332,2
3326.617714,58,75,0.54,17,0.031764706,2
3326.617714,56,77,0.67,21,0.031904762,2
3326.294978,43,70,0.73,27,0.027037037,2
3325.560303,56,66,0.24,10,0.024,2
3324.46828,52,63,0.33,11,0.03,2
3320.651369,49,65,0.49,16,0.030625,2
3316.454047,45,69,0.75,24,0.03125,2
3316.060783,51,81,0.98,30,0.032666667,2
3313.226426,51,63,0.36,12,0.03,2
3311.184239,46,68,0.69,22,0.031363636,2
3309.127444,55,67,0.29,12,0.024166667,2
3308.634089,54,59,0.16,5,0.032,2
3308.304461,44,71,0.83,27,0.030740741,2
3308.256747,41,74,0.88,33,0.026666667,2
3307.440349,43,52,0.33,9,0.036666667,2
3307.395282,34,54,0.73,20,0.0365,2
3307.235905,42,75,0.98,33,0.02969697,2
3306.461748,63,68,0.16,5,0.032,2
3306.438451,55,71,0.55,16,0.034375,2
3306.189694,64,69,0.16,5,0.032,2
3306.189694,61,72,0.35,11,0.031818182,2
3306.189694,59,74,0.48,15,0.032,2
3305.849211,57,76,0.61,19,0.032105263,2
3305.849211,55,78,0.74,23,0.032173913,2
3305.713839,55,73,0.6,18,0.033333333,2
3304.65332,61,74,0.4,13,0.030769231,2
3303.347338,54,77,0.78,23,0.033913043,2
3302.021715,42,71,0.96,29,0.033103448,2
3301.877496,47,68,0.63,21,0.03,2
3300.656062,55,76,0.71,21,0.033809524,2
3300.411423,36,51,0.56,15,0.037333333,2
3300.041003,35,59,0.79,24,0.032916667,2
3299.601761,36,52,0.57,16,0.035625,2
3299.39775,54,74,0.69,20,0.0345,2
3299.08873,59,73,0.45,14,0.032142857,2
3298.831114,62,70,0.26,8,0.0325,2
3298.831114,60,72,0.39,12,0.0325,2
3298.769083,55,77,0.72,22,0.032727273,2
3298.377199,55,88,0.85,33,0.025757576,2
3298.377199,54,89,0.9,35,0.025714286,2
3296.022079,54,77,0.77,23,0.033478261,2
3295.462051,67,69,0.06,2,0.03,2
3295.462051,66,70,0.12,4,0.03,2
3295.462051,65,71,0.18,6,0.03,2
3295.462051,64,72,0.24,8,0.03,2
3294.901001,43,73,0.9,30,0.03,2
3293.873459,64,68,0.13,4,0.0325,2
3293.58579,38,49,0.4,11,0.036363636,2
3292.49125,43,73,0.91,30,0.030333333,2
3292.457802,37,56,0.63,19,0.033157895,2
3292.356653,54,79,0.81,25,0.0324,2
3292.084564,58,74,0.52,16,0.0325,2
3292.084564,56,76,0.65,20,0.0325,2
3291.404672,34,54,0.74,20,0.037,2
3288.969107,62,73,0.34,11,0.030909091,2
3286.838589,61,73,0.38,12,0.031666667,2
3285.978876,33,56,0.83,23,0.036086957,2
3285.300487,59,68,0.3,9,0.033333333,2
3285.154244,55,92,0.89,37,0.024054054,2
3285.154244,54,93,0.94,39,0.024102564,2
3285.154244,53,94,0.99,41,0.024146341,2
3284.94139,46,68,0.68,22,0.030909091,2
3284.662302,50,62,0.39,12,0.0325,2
3284.140234,35,58,0.77,23,0.033478261,2
3284.025797,58,68,0.34,10,0.034,2
3283.848344,53,73,0.69,20,0.0345,2
3282.326355,51,61,0.32,10,0.032,2
3282.303057,53,78,0.85,25,0.034,2
3281.528422,57,69,0.41,12,0.034166667,2
3281.528422,56,70,0.48,14,0.034285714,2
3281.100918,56,78,0.7,22,0.031818182,2
3281.100918,54,80,0.83,26,0.031923077,2
3281.053699,61,70,0.29,9,0.032222222,2
3280.77814,45,70,0.77,25,0.0308,2
3280.053904,41,72,0.84,31,0.027096774,2
3279.690984,61,71,0.33,10,0.033,2
3279.597905,58,82,0.7,24,0.029166667,2
3279.262902,53,62,0.27,9,0.03,2
3277.52278,35,54,0.68,19,0.035789474,2
3276.267165,57,89,0.78,32,0.024375,2
3276.267165,56,90,0.83,34,0.024411765,2
3276.267165,55,91,0.88,36,0.024444444,2
3275.780762,58,73,0.49,15,0.032666667,2
3275.757925,52,62,0.3,10,0.03,2
3275.455415,54,72,0.62,18,0.034444444,2
3275.243764,48,67,0.57,19,0.03,2
3274.747055,62,69,0.23,7,0.032857143,2
3273.858851,48,65,0.54,17,0.031764706,2
3272.933023,56,58,0.06,2,0.03,2
3272.933023,55,59,0.12,4,0.03,2
3272.933023,54,60,0.18,6,0.03,2
3272.933023,53,61,0.24,8,0.03,2
3272.186101,51,64,0.39,13,0.03,2
3272.052496,51,79,0.93,28,0.033214286,2
3271.358528,46,67,0.67,21,0.031904762,2
3270.07161,42,72,0.81,30,0.027,2
3268.783837,48,68,0.59,20,0.0295,2
3268.396274,48,66,0.56,18,0.031111111,2
3268.393776,54,75,0.7,21,0.033333333,2
3268.393776,53,76,0.77,23,0.033478261,2
3267.874708,46,69,0.71,23,0.030869565,2
