% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3673.187061,41,47,0.23,6,0.038333333,32
3614.331827,8,9,0.05,1,0.05,32
3596.169084,40,48,0.31,8,0.03875,32
3556.124531,37,52,0.57,15,0.038,32
3555.81793,42,46,0.15,4,0.0375,32
3546.369812,32,57,0.96,25,0.0384,32
3531.157903,32,57,0.95,25,0.038,32
3527.126857,38,51,0.49,13,0.037692308,32
3512.603319,62,69,0.23,7,0.032857143,32
3509.349336,58,74,0.52,16,0.0325,32
3506.633968,56,76,0.65,20,0.0325,32
3497.429557,57,74,0.56,17,0.032941176,32
3493.422439,39,50,0.41,11,0.037272727,32
3485.247861,59,73,0.45,14,0.032142857,32
3478.669828,60,71,0.36,11,0.032727273,32
3476.547113,56,75,0.63,19,0.033157895,32
3468.064418,62,68,0.2,6,0.033333333,32
3468.064418,59,71,0.4,12,0.033333333,32
3458.058143,55,77,0.72,22,0.032727273,32
3457.95872,61,71,0.32,10,0.032,32
3457.896281,59,72,0.43,13,0.033076923,32
3453.332625,33,56,0.87,23,0.037826087,32
3452.081418,42,44,0.08,2,0.04,32
3452.081418,41,45,0.16,4,0.04,32
3444.624458,32,57,0.97,25,0.0388,32
3436.479104,38,51,0.48,13,0.036923077,32
3433.963491,45,50,0.18,5,0.036,32
3431.735003,39,50,0.42,11,0.038181818,32
3429.639512,40,59,0.65,19,0.034210526,32
3424.4635,36,54,0.66,18,0.036666667,32
3422.692348,40,49,0.33,9,0.036666667,32
3418.671748,33,56,0.88,23,0.03826087,32
3411.167928,37,52,0.56,15,0.037333333,32
3411.167928,35,55,0.74,20,0.037,32
3409.468056,32,58,0.97,26,0.037307692,32
3405.998064,38,51,0.5,13,0.038461538,32
3404.444832,39,47,0.32,8,0.04,32
3404.444832,38,48,0.4,10,0.04,32
3400.531613,40,48,0.32,8,0.04,32
3400.531613,39,49,0.4,10,0.04,32
3398.020748,34,55,0.79,21,0.037619048,32
3394.521737,33,57,0.88,24,0.036666667,32
3388.796628,40,49,0.34,9,0.037777778,32
3385.108442,36,52,0.61,16,0.038125,32
3384.393541,35,52,0.67,17,0.039411765,32
3383.915827,40,46,0.24,6,0.04,32
3377.94451,36,51,0.59,15,0.039333333,32
3376.276294,32,58,0.96,26,0.036923077,32
3374.114945,38,50,0.46,12,0.038333333,32
3365.880904,39,49,0.38,10,0.038,32
3360.667027,34,54,0.78,20,0.039,32
3359.463221,43,52,0.33,9,0.036666667,32
3358.59751,41,45,0.15,4,0.0375,32
3358.59751,36,51,0.56,15,0.037333333,32
3355.898715,34,54,0.77,20,0.0385,32
3355.792885,33,55,0.86,22,0.039090909,32
3352.866118,37,52,0.58,15,0.038666667,32
3350.981864,47,49,0.07,2,0.035,32
3349.024518,37,52,0.59,15,0.039333333,32
3349.024518,36,53,0.67,17,0.039411765,32
3348.002963,36,53,0.66,17,0.038823529,32
3343.344335,40,47,0.26,7,0.037142857,32
3342.675657,41,48,0.26,7,0.037142857,32
3342.153392,46,50,0.14,4,0.035,32
3342.153392,45,51,0.21,6,0.035,32
3340.436889,38,49,0.41,11,0.037272727,32
3322.453354,53,79,0.86,26,0.033076923,32
3321.577693,42,48,0.22,6,0.036666667,32
3316.028875,37,53,0.59,16,0.036875,32
3315.018407,35,53,0.7,18,0.038888889,32
3313.823911,43,46,0.11,3,0.036666667,32
3312.817543,55,73,0.61,18,0.033888889,32
3307.97738,61,66,0.17,5,0.034,32
3303.28631,35,53,0.69,18,0.038333333,32
3301.674423,39,48,0.35,9,0.038888889,32
3300.584247,40,47,0.27,7,0.038571429,32
3298.404657,37,50,0.51,13,0.039230769,32
3298.3856,38,49,0.43,11,0.039090909,32
3298.135247,53,75,0.75,22,0.034090909,32
3294.522297,40,48,0.3,8,0.0375,32
3294.086586,36,53,0.63,17,0.037058824,32
3292.496635,36,52,0.62,16,0.03875,32
3291.045548,56,77,0.68,21,0.032380952,32
3287.338292,57,76,0.61,19,0.032105263,32
3283.670687,58,73,0.49,15,0.032666667,32
3279.914534,39,49,0.39,10,0.039,32
3279.501716,60,73,0.42,13,0.032307692,32
3278.626146,37,52,0.55,15,0.036666667,32
3277.908107,35,54,0.71,19,0.037368421,32
3277.323165,51,62,0.27,11,0.024545455,32
3275.80708,64,69,0.16,5,0.032,32
3275.166035,32,56,0.94,24,0.039166667,32
3273.691678,62,71,0.29,9,0.032222222,32
3272.423756,33,54,0.84,21,0.04,32
3271.899625,54,79,0.81,25,0.0324,32
3271.398219,36,53,0.64,17,0.037647059,32
3269.313786,33,56,0.84,23,0.036521739,32
3268.586717,42,54,0.43,12,0.035833333,32
3266.670897,58,76,0.57,18,0.031666667,32
3266.292486,55,76,0.7,21,0.033333333,32
3266.292486,54,78,0.79,24,0.032916667,32
3265.548028,60,67,0.24,7,0.034285714,32
3265.546882,37,51,0.54,14,0.038571429,32
3264.273639,38,50,0.45,12,0.0375,32
3261.051663,39,47,0.3,8,0.0375,32
3257.710782,35,53,0.72,18,0.04,32
3257.190626,37,51,0.53,14,0.037857143,32
3256.10272,57,73,0.53,16,0.033125,32
3255.705798,35,54,0.72,19,0.037894737,32
3255.705798,34,55,0.8,21,0.038095238,32
3253.650366,41,59,0.61,18,0.033888889,32
3249.513373,43,53,0.36,10,0.036,32
3248.510248,36,52,0.64,16,0.04,32
3247.627913,46,49,0.11,3,0.036666667,32
3247.596989,58,72,0.46,14,0.032857143,32
3247.527275,52,61,0.22,9,0.024444444,32
3244.337711,34,55,0.83,21,0.03952381,32
3244.295411,53,60,0.17,7,0.024285714,32
3242.969539,41,54,0.48,13,0.036923077,32
3242.935438,35,54,0.73,19,0.038421053,32
3241.959548,32,58,0.9,26,0.034615385,32
3240.414035,39,61,0.75,22,0.034090909,32
3238.227114,34,55,0.81,21,0.038571429,32
3237.168895,64,68,0.13,4,0.0325,32
3237.168895,62,70,0.26,8,0.0325,32
3237.168895,60,72,0.39,12,0.0325,32
3236.223962,34,55,0.74,21,0.035238095,32
3234.564163,35,55,0.69,20,0.0345,32
3231.258687,55,76,0.69,21,0.032857143,32
3230.616793,35,53,0.67,18,0.037222222,32
3228.936071,54,74,0.68,20,0.034,32
3228.677349,41,55,0.51,14,0.036428571,32
3228.674666,38,50,0.47,12,0.039166667,32
3224.937958,36,53,0.65,17,0.038235294,32
3224.842748,51,86,0.94,35,0.026857143,32
3224.677334,60,70,0.33,10,0.033,32
3223.986428,37,51,0.55,14,0.039285714,32
3223.986428,36,52,0.63,16,0.039375,32
3223.904999,33,56,0.89,23,0.038695652,32
3222.164639,40,44,0.17,4,0.0425,32
3221.96913,53,86,0.98,33,0.02969697,32
3221.591903,36,54,0.68,18,0.037777778,32
3220.659191,42,55,0.46,13,0.035384615,32
3219.616117,40,60,0.68,20,0.034,32
3219.129475,32,56,0.95,24,0.039583333,32
3215.860416,37,51,0.56,14,0.04,32
3215.518591,34,54,0.8,20,0.04,32
3215.473033,36,52,0.59,16,0.036875,32
3213.058388,60,69,0.3,9,0.033333333,32
3212.848197,46,53,0.24,7,0.034285714,32
3210.920202,60,74,0.44,14,0.031428571,32
3210.747673,35,54,0.74,19,0.038947368,32
3208.750062,35,54,0.67,19,0.035263158,32
3208.182249,45,54,0.31,9,0.034444444,32
3207.555375,43,44,0.04,1,0.04,32
3207.555375,42,45,0.12,3,0.04,32
3207.555375,41,46,0.2,5,0.04,32
3207.555375,40,47,0.28,7,0.04,32
3204.660117,54,77,0.77,23,0.033478261,32
3202.974666,40,55,0.56,15,0.037333333,32
3202.654026,38,50,0.48,12,0.04,32
3201.566651,34,56,0.8,22,0.036363636,32
3200.737989,38,51,0.51,13,0.039230769,32
3199.706419,33,57,0.89,24,0.037083333,32
3198.528568,34,55,0.77,21,0.036666667,32
3198.202716,33,56,0.91,23,0.039565217,32
3196.691898,33,55,0.87,22,0.039545455,32
3196.536288,32,57,0.99,25,0.0396,32
3195.840852,34,57,0.86,23,0.037391304,32
3195.840643,38,52,0.51,14,0.036428571,32
3195.53079,32,56,0.97,24,0.040416667,32
3195.45776,43,54,0.39,11,0.035454545,32
3194.42202,35,53,0.71,18,0.039444444,32
3192.143434,63,71,0.25,8,0.03125,32
3191.771013,34,53,0.77,19,0.040526316,32
3191.771013,33,55,0.88,22,0.04,32
3190.124816,62,67,0.17,5,0.034,32
3189.713924,34,55,0.82,21,0.039047619,32
3189.015219,63,66,0.1,3,0.033333333,32
3188.892445,32,55,0.93,23,0.040434783,32
3188.785588,35,55,0.73,20,0.0365,32
3188.6435,51,56,0.13,5,0.026,32
3187.697862,61,69,0.27,8,0.03375,32
3187.697862,58,73,0.5,15,0.033333333,32
3187.697862,57,74,0.57,17,0.033529412,32
3186.998278,34,56,0.81,22,0.036818182,32
3186.782386,57,75,0.59,18,0.032777778,32
3186.759439,55,88,0.85,33,0.025757576,32
3186.291106,36,50,0.57,14,0.040714286,32
3185.802172,35,56,0.73,21,0.034761905,32
3184.763383,55,74,0.59,19,0.031052632,32
3183.934377,57,76,0.53,19,0.027894737,32
3183.790001,41,57,0.56,16,0.035,32
3183.283236,33,59,0.94,26,0.036153846,32
3180.961415,54,77,0.76,23,0.033043478,32
3180.415004,52,55,0.08,3,0.026666667,32
3179.693774,33,56,0.85,23,0.036956522,32
3178.92767,34,53,0.76,19,0.04,32
3178.836705,52,77,0.78,25,0.0312,32
3178.695127,47,67,0.48,20,0.024,32
3177.800866,58,75,0.55,17,0.032352941,32
3177.478847,36,54,0.67,18,0.037222222,32
3174.472396,57,81,0.71,24,0.029583333,32
3174.472396,56,82,0.77,26,0.029615385,32
