% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3726.62041,51,75,0.84,24,0.035,26
3726.62041,50,76,0.91,26,0.035,26
3640.758077,58,69,0.37,11,0.033636364,26
3638.764592,59,69,0.33,10,0.033,26
3631.223359,60,71,0.35,11,0.031818182,26
3624.057226,54,74,0.67,20,0.0335,26
3616.722593,52,76,0.81,24,0.03375,26
3616.722593,51,77,0.88,26,0.033846154,26
3614.206761,55,73,0.6,18,0.033333333,26
3612.301196,54,74,0.69,20,0.0345,26
3611.023304,57,76,0.6,19,0.031578947,26
3606.356769,55,78,0.73,23,0.03173913,26
3600.557422,50,77,0.93,27,0.034444444,26
3600.190151,58,70,0.4,12,0.033333333,26
3597.167379,58,73,0.48,15,0.032,26
3595.717908,55,72,0.58,17,0.034117647,26
3595.717908,54,73,0.65,19,0.034210526,26
3595.338099,54,72,0.63,18,0.035,26
3595.338099,53,73,0.7,20,0.035,26
3595.338099,52,74,0.77,22,0.035,26
3589.653086,63,68,0.16,5,0.032,26
3588.707,54,79,0.8,25,0.032,26
3588.412628,58,74,0.51,16,0.031875,26
3588.412628,56,76,0.64,20,0.032,26
3587.846789,61,70,0.29,9,0.032222222,26
3587.589144,51,80,0.98,29,0.033793103,26
3587.376815,57,70,0.44,13,0.033846154,26
3583.774525,59,72,0.42,13,0.032307692,26
3580.916128,60,72,0.38,12,0.031666667,26
3578.808789,58,69,0.38,11,0.034545455,26
3578.808789,57,70,0.45,13,0.034615385,26
3578.272412,54,78,0.78,24,0.0325,26
3575.865245,55,77,0.71,22,0.032272727,26
3575.717776,53,75,0.74,22,0.033636364,26
3573.212224,62,64,0.07,2,0.035,26
3573.212224,61,65,0.14,4,0.035,26
3573.212224,60,66,0.21,6,0.035,26
3573.212224,56,71,0.52,15,0.034666667,26
3572.689345,57,69,0.42,12,0.035,26
3572.689345,56,70,0.49,14,0.035,26
3572.689345,55,71,0.56,16,0.035,26
3571.346491,53,74,0.72,21,0.034285714,26
3571.05368,58,73,0.49,15,0.032666667,26
3568.606424,51,81,0.98,30,0.032666667,26
3563.359899,52,75,0.79,23,0.034347826,26
3563.359899,51,76,0.86,25,0.0344,26
3562.855839,53,75,0.76,22,0.034545455,26
3561.14169,54,73,0.66,19,0.034736842,26
3561.14169,53,74,0.73,21,0.034761905,26
3559.465918,56,71,0.51,15,0.034,26
3558.572914,53,80,0.87,27,0.032222222,26
3556.971444,59,67,0.28,8,0.035,26
3552.287267,60,67,0.24,7,0.034285714,26
3552.206715,56,72,0.54,16,0.03375,26
3552.206715,55,73,0.61,18,0.033888889,26
3551.720563,57,75,0.58,18,0.032222222,26
3549.987227,57,71,0.47,14,0.033571429,26
3549.393475,56,74,0.6,18,0.033333333,26
3546.769851,63,67,0.13,4,0.0325,26
3544.452817,53,79,0.85,26,0.032692308,26
3544.246512,59,68,0.31,9,0.034444444,26
3543.586132,57,74,0.55,17,0.032352941,26
3543.24892,51,76,0.87,25,0.0348,26
3543.24892,50,77,0.94,27,0.034814815,26
3542.954571,52,80,0.92,28,0.032857143,26
3542.589291,37,55,0.67,18,0.037222222,26
3542.381882,59,70,0.37,11,0.033636364,26
3541.359433,52,78,0.86,26,0.033076923,26
3539.414371,51,79,0.95,28,0.033928571,26
3538.702526,55,72,0.59,17,0.034705882,26
3538.285283,51,79,0.93,28,0.033214286,26
3537.576314,55,76,0.68,21,0.032380952,26
3537.456564,61,69,0.26,8,0.0325,26
3537.456564,59,71,0.39,12,0.0325,26
3537.456564,57,73,0.52,16,0.0325,26
3537.456564,54,76,0.72,22,0.032727273,26
3537.005922,53,77,0.79,24,0.032916667,26
3534.161355,55,76,0.69,21,0.032857143,26
3534.161355,52,79,0.89,27,0.032962963,26
3532.430295,54,76,0.73,22,0.033181818,26
3531.748387,53,79,0.84,26,0.032307692,26
3531.084066,56,75,0.62,19,0.032631579,26
3528.443439,52,76,0.83,24,0.034583333,26
3528.443439,51,77,0.9,26,0.034615385,26
3528.202253,54,74,0.68,20,0.034,26
3528.202253,53,75,0.75,22,0.034090909,26
3527.194706,38,54,0.59,16,0.036875,26
3524.994133,53,77,0.81,24,0.03375,26
3524.73755,39,54,0.55,15,0.036666667,26
3524.328288,59,70,0.36,11,0.032727273,26
3523.453265,50,78,0.97,28,0.034642857,26
3522.699442,42,49,0.26,7,0.037142857,26
3522.614328,58,68,0.35,10,0.035,26
3521.042348,61,66,0.17,5,0.034,26
3521.012118,53,78,0.82,25,0.0328,26
3520.309516,52,76,0.82,24,0.034166667,26
3520.309516,51,77,0.89,26,0.034230769,26
3520.309516,50,78,0.96,28,0.034285714,26
3518.681988,52,79,0.91,27,0.033703704,26
3518.500696,61,68,0.23,7,0.032857143,26
3517.875907,51,80,0.96,29,0.033103448,26
3517.108374,52,78,0.88,26,0.033846154,26
3516.842042,44,47,0.11,3,0.036666667,26
3514.926888,51,79,0.94,28,0.033571429,26
3514.19227,58,72,0.46,14,0.032857143,26
3511.210531,55,75,0.66,20,0.033,26
3510.744701,64,90,0.48,26,0.018461538,26
3510.40401,54,76,0.74,22,0.033636364,26
3510.324381,55,75,0.67,20,0.0335,26
3508.992735,43,49,0.22,6,0.036666667,26
3508.982695,58,71,0.43,13,0.033076923,26
3508.161834,56,73,0.57,17,0.033529412,26
3508.161834,55,74,0.64,19,0.033684211,26
3508.161834,53,77,0.8,24,0.033333333,26
3508.108672,55,77,0.72,22,0.032727273,26
3505.555144,60,70,0.34,10,0.034,26
3503.813933,51,81,0.99,30,0.033,26
3503.028806,54,77,0.75,23,0.032608696,26
3502.86331,52,59,0.2,7,0.028571429,26
3501.726817,45,67,0.62,22,0.028181818,26
3500.146685,54,77,0.76,23,0.033043478,26
3498.970906,52,80,0.91,28,0.0325,26
3498.838921,41,50,0.34,9,0.037777778,26
3498.408927,51,80,0.97,29,0.033448276,26
3498.329563,52,79,0.9,27,0.033333333,26
3496.803635,57,74,0.57,17,0.033529412,26
3496.715367,56,74,0.59,18,0.032777778,26
3495.656424,56,75,0.63,19,0.033157895,26
3493.932052,56,77,0.67,21,0.031904762,26
3493.575306,52,75,0.8,23,0.034782609,26
3493.51603,60,70,0.33,10,0.033,26
3493.51603,57,73,0.53,16,0.033125,26
3489.582662,56,76,0.65,20,0.0325,26
3489.294849,42,57,0.52,15,0.034666667,26
3489.166286,63,69,0.19,6,0.031666667,26
3486.552224,59,72,0.43,13,0.033076923,26
3484.917768,52,78,0.87,26,0.033461538,26
3484.356846,35,58,0.83,23,0.036086957,26
3484.338745,63,66,0.1,3,0.033333333,26
3484.338745,60,69,0.3,9,0.033333333,26
3484.338745,57,72,0.5,15,0.033333333,26
3482.892622,42,71,0.81,29,0.027931034,26
3482.654898,54,75,0.72,21,0.034285714,26
3482.654898,53,76,0.79,23,0.034347826,26
3480.883806,51,79,0.96,28,0.034285714,26
3480.667588,57,74,0.56,17,0.032941176,26
3476.405512,53,78,0.83,25,0.0332,26
3475.374423,42,48,0.23,6,0.038333333,26
3474.154692,38,54,0.58,16,0.03625,26
3474.154692,37,55,0.66,18,0.036666667,26
3473.955117,52,84,0.97,32,0.0303125,26
3473.235679,43,50,0.25,7,0.035714286,26
3473.235679,40,53,0.47,13,0.036153846,26
3469.870723,67,79,0.24,12,0.02,26
3469.870723,66,80,0.28,14,0.02,26
3469.44853,61,69,0.27,8,0.03375,26
3468.825127,53,78,0.84,25,0.0336,26
3468.331071,54,78,0.79,24,0.032916667,26
3465.198359,35,58,0.85,23,0.036956522,26
3464.69993,62,68,0.2,6,0.033333333,26
3463.855777,65,81,0.32,16,0.02,26
3463.855777,64,82,0.36,18,0.02,26
