% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3878.695845,43,51,0.29,8,0.03625,23
3787.960965,44,50,0.22,6,0.036666667,23
3745.987675,42,52,0.36,10,0.036,23
3717.283456,42,51,0.33,9,0.036666667,23
3712.298793,39,55,0.58,16,0.03625,23
3700.486729,42,51,0.34,9,0.037777778,23
3698.641803,45,48,0.11,3,0.036666667,23
3689.182147,57,71,0.46,14,0.032857143,23
3627.042753,40,54,0.51,14,0.036428571,23
3615.121757,47,66,0.52,19,0.027368421,23
3612.060912,39,55,0.59,16,0.036875,23
3606.525209,38,56,0.66,18,0.036666667,23
3598.191966,51,62,0.3,11,0.027272727,23
3577.084973,43,71,0.76,28,0.027142857,23
3570.141406,44,51,0.25,7,0.035714286,23
3568.423722,53,74,0.73,21,0.034761905,23
3568.423722,52,75,0.8,23,0.034782609,23
3566.272058,56,72,0.53,16,0.033125,23
3563.161089,56,71,0.51,15,0.034,23
3563.161089,52,76,0.81,24,0.03375,23
3563.054312,61,65,0.14,4,0.035,23
3563.054312,60,66,0.21,6,0.035,23
3563.054312,59,67,0.28,8,0.035,23
3562.164202,41,74,0.88,33,0.026666667,23
3551.665156,53,75,0.75,22,0.034090909,23
3551.665156,52,76,0.82,24,0.034166667,23
3543.865713,55,72,0.58,17,0.034117647,23
3541.523209,52,61,0.22,9,0.024444444,23
3537.47697,36,59,0.83,23,0.036086957,23
3537.275018,55,72,0.59,17,0.034705882,23
3536.017672,45,68,0.63,23,0.027391304,23
3535.938901,54,73,0.65,19,0.034210526,23
3535.938901,53,74,0.72,21,0.034285714,23
3535.938901,52,75,0.79,23,0.034347826,23
3535.938901,51,76,0.86,25,0.0344,23
3532.026328,51,77,0.89,26,0.034230769,23
3531.803076,42,72,0.81,30,0.027,23
3531.209567,59,73,0.44,14,0.031428571,23
3530.725745,42,50,0.31,8,0.03875,23
3530.04687,55,73,0.6,18,0.033333333,23
3528.521061,58,69,0.38,11,0.034545455,23
3527.951762,58,68,0.35,10,0.035,23
3527.951762,57,69,0.42,12,0.035,23
3527.951762,56,70,0.49,14,0.035,23
3526.500932,50,78,0.96,28,0.034285714,23
3525.729675,37,58,0.75,21,0.035714286,23
3524.616469,57,70,0.45,13,0.034615385,23
3524.047783,54,73,0.66,19,0.034736842,23
3520.87319,62,70,0.25,8,0.03125,23
3518.281273,56,71,0.52,15,0.034666667,23
3509.006703,62,64,0.07,2,0.035,23
3508.864804,58,69,0.37,11,0.033636364,23
3508.864804,54,74,0.67,20,0.0335,23
3505.689138,54,73,0.64,19,0.033684211,23
3503.204562,61,66,0.17,5,0.034,23
3501.993707,53,78,0.81,25,0.0324,23
3501.468166,55,76,0.68,21,0.032380952,23
3501.144699,52,79,0.88,27,0.032592593,23
3499.224933,60,67,0.24,7,0.034285714,23
3499.224933,59,68,0.31,9,0.034444444,23
3496.736632,41,55,0.5,14,0.035714286,23
3495.990384,63,68,0.16,5,0.032,23
3495.990384,56,76,0.64,20,0.032,23
3495.990384,55,77,0.7,22,0.031818182,23
3495.990384,54,78,0.77,24,0.032083333,23
3495.740885,53,74,0.71,21,0.033809524,23
3495.55177,46,71,0.59,25,0.0236,23
3494.731656,59,70,0.36,11,0.032727273,23
3494.497667,54,72,0.62,18,0.034444444,23
3492.551416,53,75,0.74,22,0.033636364,23
3492.395135,51,77,0.88,26,0.033846154,23
3492.395135,50,78,0.95,28,0.033928571,23
3491.870629,58,73,0.48,15,0.032,23
3490.863424,55,75,0.65,20,0.0325,23
3488.487841,49,64,0.41,15,0.027333333,23
3488.347548,51,79,0.95,28,0.033928571,23
3488.189168,37,57,0.74,20,0.037,23
3488.169124,57,73,0.52,16,0.0325,23
3488.169124,56,75,0.61,19,0.032105263,23
3488.169124,54,77,0.74,23,0.032173913,23
3487.645599,59,71,0.39,12,0.0325,23
3487.323374,54,76,0.72,22,0.032727273,23
3487.255199,40,57,0.6,17,0.035294118,23
3485.193949,41,54,0.45,13,0.034615385,23
3480.8447,61,70,0.29,9,0.032222222,23
3480.8447,59,72,0.42,13,0.032307692,23
3480.8447,57,74,0.55,17,0.032352941,23
3480.684414,41,54,0.47,13,0.036153846,23
3479.63561,52,75,0.78,23,0.033913043,23
3479.63561,51,76,0.85,25,0.034,23
3479.533976,53,79,0.84,26,0.032307692,23
3478.163187,57,75,0.57,18,0.031666667,23
3475.819855,45,69,0.65,24,0.027083333,23
3473.426351,45,50,0.18,5,0.036,23
3473.382587,60,71,0.35,11,0.031818182,23
3473.056381,63,67,0.13,4,0.0325,23
3473.056381,61,69,0.26,8,0.0325,23
3472.735467,61,68,0.23,7,0.032857143,23
3472.735467,56,74,0.59,18,0.032777778,23
3472.211708,57,70,0.44,13,0.033846154,23
3469.843206,35,60,0.91,25,0.0364,23
3468.928109,46,48,0.07,2,0.035,23
3463.744081,39,56,0.61,17,0.035882353,23
