% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3517.87587,37,56,0.72,19,0.037894737,53
3503.804793,41,51,0.38,10,0.038,53
3494.78897,40,53,0.48,13,0.036923077,53
3481.016328,39,54,0.56,15,0.037333333,53
3481.016328,38,55,0.64,17,0.037647059,53
3474.838669,38,56,0.65,18,0.036111111,53
3440.187306,41,52,0.4,11,0.036363636,53
3436.928731,42,49,0.27,7,0.038571429,53
3432.851972,44,48,0.15,4,0.0375,53
3431.929065,43,49,0.22,6,0.036666667,53
3429.627791,39,53,0.53,14,0.037857143,53
3424.232675,40,52,0.46,12,0.038333333,53
3417.072642,42,50,0.3,8,0.0375,53
3393.329165,37,57,0.73,20,0.0365,53
3389.23914,67,69,0.06,2,0.03,53
3369.062193,38,54,0.61,16,0.038125,53
3358.032761,43,49,0.23,6,0.038333333,53
3351.706731,39,54,0.55,15,0.036666667,53
3349.325646,38,55,0.63,17,0.037058824,53
3346.813825,36,57,0.8,21,0.038095238,53
3343.807815,40,52,0.45,12,0.0375,53
3327.24455,37,56,0.71,19,0.037368421,53
3296.50009,37,55,0.7,18,0.038888889,53
3279.522599,41,51,0.37,10,0.037,53
3273.767713,72,83,0.2,11,0.018181818,53
3268.546875,38,54,0.62,16,0.03875,53
3264.873729,39,53,0.54,14,0.038571429,53
3261.828437,59,66,0.24,7,0.034285714,53
3258.666168,58,67,0.31,9,0.034444444,53
3258.666168,57,68,0.38,11,0.034545455,53
3252.579999,57,66,0.32,9,0.035555556,53
3250.231095,41,52,0.41,11,0.037272727,53
3234.247862,45,48,0.11,3,0.036666667,53
3234.247862,42,51,0.33,9,0.036666667,53
3214.384335,61,68,0.23,7,0.032857143,53
3211.27426,39,54,0.57,15,0.038,53
3207.316908,40,53,0.49,13,0.037692308,53
3206.747598,40,51,0.43,11,0.039090909,53
3204.799031,69,86,0.31,17,0.018235294,53
3201.947621,59,70,0.36,11,0.032727273,53
3199.299743,37,57,0.75,20,0.0375,53
3196.007445,59,69,0.33,10,0.033,53
3195.733001,74,80,0.11,6,0.018333333,53
3194.029253,62,65,0.1,3,0.033333333,53
3187.72092,41,50,0.35,9,0.038888889,53
3181.153865,52,80,0.78,28,0.027857143,53
3179.401946,56,73,0.56,17,0.032941176,53
3173.39315,38,56,0.66,18,0.036666667,53
3170.479392,36,56,0.78,20,0.039,53
3165.276549,36,58,0.83,22,0.037727273,53
3161.470154,36,58,0.82,22,0.037272727,53
3160.917804,61,63,0.07,2,0.035,53
