% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3702.727333,59,70,0.36,11,0.032727273,57
3669.148937,59,69,0.33,10,0.033,57
3652.445649,61,68,0.23,7,0.032857143,57
3646.341077,57,72,0.49,15,0.032666667,57
3603.669615,56,72,0.53,16,0.033125,57
3596.896765,62,65,0.1,3,0.033333333,57
3588.341692,59,68,0.3,9,0.033333333,57
3588.341692,56,71,0.5,15,0.033333333,57
3574.121735,56,75,0.61,19,0.032105263,57
3565.119792,58,70,0.4,12,0.033333333,57
3554.220492,53,77,0.79,24,0.032916667,57
3542.941432,61,67,0.2,6,0.033333333,57
3542.941432,58,71,0.43,13,0.033076923,57
3542.941432,55,74,0.63,19,0.033157895,57
3542.941432,52,77,0.83,25,0.0332,57
3541.426196,49,77,0.98,28,0.035,57
3539.179258,59,67,0.27,8,0.03375,57
3534.483121,54,75,0.69,21,0.032857143,57
3533.143258,58,73,0.48,15,0.032,57
3532.850814,55,73,0.6,18,0.033333333,57
3532.850814,54,74,0.67,20,0.0335,57
3527.620978,56,73,0.56,17,0.032941176,57
3527.620978,53,76,0.76,23,0.033043478,57
3525.639304,35,64,0.99,29,0.034137931,57
3524.443952,58,69,0.37,11,0.033636364,57
3501.249807,51,78,0.9,27,0.033333333,57
3494.370103,58,68,0.34,10,0.034,57
3489.840097,52,78,0.86,26,0.033076923,57
3488.851116,57,71,0.47,14,0.033571429,57
3488.451731,59,71,0.39,12,0.0325,57
3488.451731,57,73,0.52,16,0.0325,57
3488.214478,54,75,0.7,21,0.033333333,57
3486.033542,51,79,0.93,28,0.033214286,57
3485.103905,63,67,0.13,4,0.0325,57
3480.348868,45,68,0.73,23,0.03173913,57
3478.910323,57,70,0.44,13,0.033846154,57
3478.215476,55,72,0.57,17,0.033529412,57
3476.217661,57,72,0.5,15,0.033333333,57
3474.616794,56,70,0.49,14,0.035,57
3472.123534,36,62,0.89,26,0.034230769,57
3470.701254,54,73,0.64,19,0.033684211,57
3470.026687,61,69,0.26,8,0.0325,57
3461.563012,36,60,0.86,24,0.035833333,57
3461.541538,60,69,0.3,9,0.033333333,57
3455.104093,52,73,0.74,21,0.035238095,57
3453.131411,56,72,0.54,16,0.03375,57
3453.131411,53,76,0.77,23,0.033478261,57
3453.131411,52,77,0.84,25,0.0336,57
3450.509239,55,73,0.61,18,0.033888889,57
3449.516047,46,67,0.66,21,0.031428571,57
3447.778526,53,75,0.74,22,0.033636364,57
3444.531172,61,66,0.17,5,0.034,57
3443.888822,60,70,0.32,10,0.032,57
3442.435444,58,72,0.45,14,0.032142857,57
3440.191218,53,78,0.81,25,0.0324,57
3438.638485,51,78,0.91,27,0.033703704,57
3435.089952,56,71,0.51,15,0.034,57
3432.481094,55,72,0.58,17,0.034117647,57
3432.481094,54,73,0.65,19,0.034210526,57
3430.721414,54,74,0.7,20,0.035,57
3430.721414,53,75,0.77,22,0.035,57
3427.63725,52,77,0.87,25,0.0348,57
3424.552837,53,74,0.71,21,0.033809524,57
3422.428984,47,66,0.59,19,0.031052632,57
3420.419138,55,74,0.65,19,0.034210526,57
