% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3672.838437,56,73,0.56,17,0.032941176,59
3666.454616,61,67,0.2,6,0.033333333,59
3666.454616,58,70,0.4,12,0.033333333,59
3664.152346,59,70,0.36,11,0.032727273,59
3657.783222,61,68,0.23,7,0.032857143,59
3654.780089,55,74,0.63,19,0.033157895,59
3654.105688,57,73,0.52,16,0.0325,59
3611.025252,58,71,0.43,13,0.033076923,59
3588.746084,56,74,0.59,18,0.032777778,59
3578.36133,61,76,0.45,15,0.03,59
3570.409282,59,71,0.39,12,0.0325,59
3568.217939,57,71,0.47,14,0.033571429,59
3558.427333,54,75,0.7,21,0.033333333,59
3537.087225,61,66,0.17,5,0.034,59
3535.803949,56,72,0.54,16,0.03375,59
3522.461788,55,73,0.61,18,0.033888889,59
3517.382231,53,76,0.77,23,0.033478261,59
3508.787519,58,79,0.64,21,0.03047619,59
3501.498933,52,77,0.84,25,0.0336,59
3500.135609,58,70,0.41,12,0.034166667,59
3485.120207,60,67,0.24,7,0.034285714,59
3483.237605,54,74,0.68,20,0.034,59
3483.237605,53,75,0.75,22,0.034090909,59
3474.747634,58,69,0.37,11,0.033636364,59
3474.058122,57,72,0.5,15,0.033333333,59
3468.791072,51,78,0.91,27,0.033703704,59
3467.456768,62,74,0.37,12,0.030833333,59
3461.718502,60,69,0.3,9,0.033333333,59
3458.286668,59,70,0.37,11,0.033636364,59
3454.476429,51,79,0.94,28,0.033571429,59
3448.727125,60,68,0.27,8,0.03375,59
3446.494951,58,71,0.44,13,0.033846154,59
3436.806829,63,73,0.31,10,0.031,59
3435.505958,57,70,0.44,13,0.033846154,59
3433.426438,54,76,0.74,22,0.033636364,59
3427.035981,56,73,0.57,17,0.033529412,59
3426.719348,59,69,0.34,10,0.034,59
3425.581202,64,73,0.27,9,0.03,59
3425.581202,63,74,0.33,11,0.03,59
3425.581202,62,75,0.39,13,0.03,59
3425.207929,63,66,0.1,3,0.033333333,59
3410.048953,55,75,0.66,20,0.033,59
3404.008683,55,71,0.55,16,0.034375,59
