% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3317.295586,34,55,0.76,21,0.036190476,3
3250.508148,35,53,0.67,18,0.037222222,3
3239.446876,35,54,0.68,19,0.035789474,3
3212.091447,37,51,0.51,14,0.036428571,3
3179.491605,33,56,0.84,23,0.036521739,3
3178.3375,60,70,0.33,10,0.033,3
3176.599105,60,71,0.35,11,0.031818182,3
3176.599105,58,73,0.48,15,0.032,3
3175.011297,33,56,0.85,23,0.036956522,3
3173.383639,57,72,0.49,15,0.032666667,3
3159.906044,58,71,0.44,13,0.033846154,3
3150.107749,39,58,0.61,19,0.032105263,3
3149.077013,55,75,0.67,20,0.0335,3
3140.413787,36,53,0.59,17,0.034705882,3
3140.199634,39,52,0.44,13,0.033846154,3
3139.864022,56,75,0.61,19,0.032105263,3
3139.101883,34,54,0.75,20,0.0375,3
3138.105526,53,76,0.79,23,0.034347826,3
3135.724101,54,76,0.74,22,0.033636364,3
3135.085288,55,75,0.65,20,0.0325,3
3129.880025,55,74,0.65,19,0.034210526,3
3129.880025,54,75,0.72,21,0.034285714,3
3127.701739,35,96,0.17,61,0.002786885,3
3126.869615,56,73,0.58,17,0.034117647,3
3125.381744,59,70,0.37,11,0.033636364,3
3125.381744,56,74,0.6,18,0.033333333,3
3120.067296,57,72,0.51,15,0.034,3
3115.603627,33,57,0.82,24,0.034166667,3
3113.411158,59,70,0.36,11,0.032727273,3
3097.413261,53,81,0.78,28,0.027857143,3
3095.953827,54,80,0.72,26,0.027692308,3
3090.697162,37,61,0.76,24,0.031666667,3
3089.878925,32,58,0.89,26,0.034230769,3
3089.840629,51,82,0.88,31,0.028387097,3
3087.150346,38,59,0.68,21,0.032380952,3
3084.277907,34,55,0.77,21,0.036666667,3
3083.220706,52,82,0.84,30,0.028,3
3079.081081,57,73,0.52,16,0.0325,3
3079.047976,36,52,0.59,16,0.036875,3
3074.836996,51,83,0.9,32,0.028125,3
3074.366113,50,83,0.95,33,0.028787879,3
3073.236891,62,65,0.1,3,0.033333333,3
3068.877323,56,69,0.45,13,0.034615385,3
3068.170191,59,69,0.33,10,0.033,3
3068.030793,32,57,0.92,25,0.0368,3
3065.259681,62,68,0.2,6,0.033333333,3
3062.623793,54,74,0.69,20,0.0345,3
3061.429972,60,65,0.17,5,0.034,3
3061.09671,51,83,0.91,32,0.0284375,3
3061.09671,50,84,0.97,34,0.028529412,3
3059.611487,37,94,0.15,57,0.002631579,3
3057.782162,61,68,0.23,7,0.032857143,3
3057.782162,61,69,0.26,8,0.0325,3
3057.782162,59,71,0.39,12,0.0325,3
3055.430127,59,71,0.36,12,0.03,3
3055.247298,52,81,0.83,29,0.02862069,3
3054.590032,55,73,0.62,18,0.034444444,3
3052.358556,55,70,0.52,15,0.034666667,3
3052.351207,57,76,0.53,19,0.027894737,3
3050.684795,57,74,0.55,17,0.032352941,3
3050.316864,63,67,0.13,4,0.0325,3
3049.824507,64,66,0.06,2,0.03,3
3049.824507,62,68,0.18,6,0.03,3
3049.824507,61,69,0.24,8,0.03,3
3049.824507,60,70,0.3,10,0.03,3
3047.995554,59,74,0.42,15,0.028,3
3047.834865,59,67,0.27,8,0.03375,3
3045.487095,50,84,0.96,34,0.028235294,3
