% profit,ema1,ema2,threshold,diff,thresh / diff,ID
3527.262397,43,48,0.19,5,0.038,55
3519.752702,5,12,0.42,7,0.06,55
3464.735444,42,76,0.8,34,0.023529412,55
3451.551245,40,51,0.42,11,0.038181818,55
3432.41823,42,75,0.81,33,0.024545455,55
3422.318641,41,50,0.34,9,0.037777778,55
3406.152919,41,77,0.88,36,0.024444444,55
3393.31869,61,66,0.17,5,0.034,55
3380.60724,43,75,0.76,32,0.02375,55
3371.032365,37,60,0.8,23,0.034782609,55
3365.705047,45,50,0.18,5,0.036,55
3359.599986,4,14,0.53,10,0.053,55
3354.555161,47,61,0.36,14,0.025714286,55
3346.01314,53,74,0.73,21,0.034761905,55
3341.128016,38,59,0.73,21,0.034761905,55
3340.539057,41,55,0.49,14,0.035,55
3337.709315,47,58,0.29,11,0.026363636,55
3332.020047,41,50,0.31,9,0.034444444,55
3329.851338,45,60,0.4,15,0.026666667,55
3329.758296,36,62,0.92,26,0.035384615,55
3328.130146,46,59,0.34,13,0.026153846,55
3324.306538,46,62,0.41,16,0.025625,55
3323.513861,4,13,0.54,9,0.06,55
3316.649408,35,63,0.99,28,0.035357143,55
3316.001698,40,56,0.57,16,0.035625,55
3314.21156,48,57,0.24,9,0.026666667,55
3312.631491,41,51,0.34,10,0.034,55
3311.663148,40,52,0.41,12,0.034166667,55
3311.495222,43,62,0.51,19,0.026842105,55
3311.218687,42,49,0.24,7,0.034285714,55
3310.543742,40,73,0.92,33,0.027878788,55
3308.990159,38,58,0.72,20,0.036,55
3306.938234,35,62,0.97,27,0.035925926,55
3300.865906,49,63,0.45,14,0.032142857,55
3296.338756,41,51,0.37,10,0.037,55
3293.787922,51,56,0.13,5,0.026,55
3287.958607,39,53,0.48,14,0.034285714,55
3285.606897,41,54,0.48,13,0.036923077,55
3281.517232,49,59,0.26,10,0.026,55
3281.382241,40,72,0.93,32,0.0290625,55
3281.19188,48,60,0.31,12,0.025833333,55
3279.456694,43,63,0.52,20,0.026,55
3277.480452,51,63,0.29,12,0.024166667,55
3275.561736,43,63,0.53,20,0.0265,55
3275.366791,37,59,0.8,22,0.036363636,55
3273.092807,49,55,0.16,6,0.026666667,55
3272.739493,36,61,0.9,25,0.036,55
3271.659019,37,60,0.81,23,0.035217391,55
3271.659019,36,61,0.88,25,0.0352,55
3271.355947,39,75,0.98,36,0.027222222,55
3268.794442,37,60,0.82,23,0.035652174,55
3267.786183,50,65,0.36,15,0.024,55
3267.786183,49,66,0.41,17,0.024117647,55
3266.724898,36,61,0.89,25,0.0356,55
3266.146226,39,57,0.64,18,0.035555556,55
3265.964148,51,54,0.08,3,0.026666667,55
3265.50248,44,61,0.45,17,0.026470588,55
3264.429381,36,62,0.91,26,0.035,55
3263.254261,49,65,0.39,16,0.024375,55
3262.958793,42,53,0.4,11,0.036363636,55
3262.958793,39,57,0.65,18,0.036111111,55
3262.133206,50,64,0.34,14,0.024285714,55
3260.049606,36,62,0.9,26,0.034615385,55
3259.302313,46,58,0.32,12,0.026666667,55
3258.934815,46,57,0.3,11,0.027272727,55
3257.773339,40,70,0.96,30,0.032,55
3249.863305,45,59,0.38,14,0.027142857,55
3248.861842,48,55,0.19,7,0.027142857,55
3245.254297,42,70,0.69,28,0.024642857,55
3241.574896,53,54,0.03,1,0.03,55
3239.297106,37,60,0.84,23,0.036521739,55
3232.278197,48,67,0.46,19,0.024210526,55
3230.728756,41,77,0.85,36,0.023611111,55
3228.672322,45,61,0.42,16,0.02625,55
3225.313563,38,59,0.74,21,0.035238095,55
3224.01339,43,52,0.33,9,0.036666667,55
3223.745496,45,65,0.51,20,0.0255,55
3221.166139,42,65,0.6,23,0.026086957,55
3220.049336,51,61,0.32,10,0.032,55
3219.938176,46,60,0.37,14,0.026428571,55
3219.862242,37,56,0.64,19,0.033684211,55
3218.641985,44,62,0.48,18,0.026666667,55
3218.21714,35,64,0.99,29,0.034137931,55
3217.647366,45,64,0.48,19,0.025263158,55
3217.112244,44,60,0.43,16,0.026875,55
3215.483937,35,63,0.98,28,0.035,55
3215.325523,39,57,0.66,18,0.036666667,55
3212.702651,47,57,0.27,10,0.027,55
3212.218855,43,68,0.62,25,0.0248,55
3210.847578,44,65,0.53,21,0.025238095,55
3210.607,34,58,0.82,24,0.034166667,55
3208.018638,36,60,0.87,24,0.03625,55
3205.959476,34,59,0.84,25,0.0336,55
3205.413837,43,66,0.59,23,0.025652174,55
3202.923481,48,58,0.26,10,0.026,55
3202.544882,44,62,0.47,18,0.026111111,55
3200.582243,50,53,0.08,3,0.026666667,55
3196.589449,44,46,0.07,2,0.035,55
3192.374934,36,61,0.92,25,0.0368,55
3190.712526,50,59,0.23,9,0.025555556,55
3188.738283,36,62,0.89,26,0.034230769,55
3187.677183,35,62,0.98,27,0.036296296,55
3187.045695,43,69,0.64,26,0.024615385,55
3186.871954,8,13,0.18,5,0.036,55
3185.56258,41,54,0.47,13,0.036153846,55
3184.900177,37,60,0.83,23,0.036086957,55
3184.803298,39,74,0.98,35,0.028,55
3179.929027,38,58,0.71,20,0.0355,55
3177.744794,46,55,0.3,9,0.033333333,55
3177.49991,40,70,0.95,30,0.031666667,55
3177.416833,7,8,0.07,1,0.07,55
3175.129145,37,59,0.79,22,0.035909091,55
3174.958428,57,73,0.53,16,0.033125,55
3174.222549,35,62,0.99,27,0.036666667,55
3173.340206,47,56,0.24,9,0.026666667,55
3173.231519,60,68,0.27,8,0.03375,55
3170.398854,44,68,0.59,24,0.024583333,55
3169.602483,39,73,0.99,34,0.029117647,55
3169.325137,42,64,0.59,22,0.026818182,55
3169.202408,39,73,0.98,34,0.028823529,55
3168.6531,36,61,0.91,25,0.0364,55
3168.222369,45,69,0.74,24,0.030833333,55
3168.214426,51,58,0.18,7,0.025714286,55
3168.049808,42,75,0.8,33,0.024242424,55
3166.869243,35,61,0.97,26,0.037307692,55
3166.211334,56,74,0.6,18,0.033333333,55
3166.112607,40,69,0.93,29,0.032068966,55
3165.665472,40,74,0.85,34,0.025,55
3164.966648,60,67,0.24,7,0.034285714,55
3161.896352,49,60,0.28,11,0.025454545,55
3160.705992,53,60,0.17,7,0.024285714,55
3160.141639,41,77,0.86,36,0.023888889,55
3159.055164,55,85,0.84,30,0.028,55
3158.325237,53,88,0.98,35,0.028,55
3157.988098,44,59,0.41,15,0.027333333,55
3157.725838,43,67,0.61,24,0.025416667,55
3157.495211,49,61,0.3,12,0.025,55
3156.411319,39,50,0.39,11,0.035454545,55
3155.883258,34,59,0.85,25,0.034,55
3155.58118,43,75,0.75,32,0.0234375,55
3155.154488,41,69,0.88,28,0.031428571,55
3154.515543,40,55,0.54,15,0.036,55
3154.464307,41,54,0.46,13,0.035384615,55
3154.464307,40,56,0.56,16,0.035,55
3154.016502,35,61,0.96,26,0.036923077,55
3153.665541,59,69,0.34,10,0.034,55
3153.639896,43,47,0.14,4,0.035,55
3153.639896,42,48,0.21,6,0.035,55
3153.33897,35,58,0.77,23,0.033478261,55
3152.396199,54,86,0.9,32,0.028125,55
3152.396199,53,87,0.96,34,0.028235294,55
3152.255289,42,65,0.61,23,0.026521739,55
3150.565644,39,56,0.63,17,0.037058824,55
3150.193509,42,76,0.81,34,0.023823529,55
3149.695462,36,57,0.7,21,0.033333333,55
3147.974991,40,69,0.94,29,0.032413793,55
3147.737114,50,60,0.25,10,0.025,55
3147.231439,42,68,0.66,26,0.025384615,55
3147.139318,41,68,0.86,27,0.031851852,55
3146.79314,36,56,0.68,20,0.034,55
3146.773205,43,74,0.76,31,0.024516129,55
3146.234483,50,57,0.18,7,0.025714286,55
3145.791748,56,73,0.57,17,0.033529412,55
3145.776152,63,66,0.1,3,0.033333333,55
3145.776152,60,69,0.3,9,0.033333333,55
3145.714179,44,65,0.54,21,0.025714286,55
3145.458634,55,74,0.64,19,0.033684211,55
3144.663364,44,67,0.57,23,0.024782609,55
3144.628872,48,62,0.35,14,0.025,55
3142.370811,50,56,0.16,6,0.026666667,55
3142.06724,59,70,0.37,11,0.033636364,55
3140.632008,47,59,0.31,12,0.025833333,55
3139.998812,52,59,0.23,7,0.032857143,55
3139.915536,40,56,0.58,16,0.03625,55
3138.829165,39,56,0.62,17,0.036470588,55
3138.821111,47,63,0.4,16,0.025,55
3137.802384,44,63,0.49,19,0.025789474,55
3137.705872,38,54,0.54,16,0.03375,55
3137.541604,48,65,0.41,17,0.024117647,55
3137.344991,4,14,0.54,10,0.054,55
3137.094406,53,88,0.97,35,0.027714286,55
3136.210514,44,66,0.56,22,0.025454545,55
3136.130589,46,59,0.35,13,0.026923077,55
3135.332125,39,52,0.5,13,0.038461538,55
3134.343416,38,53,0.51,15,0.034,55
3131.292163,42,67,0.79,25,0.0316,55
3131.181054,37,59,0.81,22,0.036818182,55
3130.737427,41,70,0.87,29,0.03,55
3130.311244,38,58,0.73,20,0.0365,55
3129.426501,36,61,0.87,25,0.0348,55
3127.218494,38,66,0.95,28,0.033928571,55
3126.84367,37,58,0.78,21,0.037142857,55
3124.662999,39,74,0.99,35,0.028285714,55
3124.615543,42,66,0.62,24,0.025833333,55
3124.573059,43,74,0.75,31,0.024193548,55
3124.168704,43,52,0.32,9,0.035555556,55
3123.907512,43,64,0.55,21,0.026190476,55
3122.696416,45,72,0.65,27,0.024074074,55
3122.696416,44,73,0.7,29,0.024137931,55
3121.755311,43,68,0.7,25,0.028,55
3121.515577,44,61,0.46,17,0.027058824,55
3121.011991,41,61,0.69,20,0.0345,55
3120.74933,42,50,0.27,8,0.03375,55
3120.589269,53,88,0.96,35,0.027428571,55
3119.51041,49,58,0.23,9,0.025555556,55
3119.428152,36,57,0.71,21,0.033809524,55
3119.428152,35,58,0.78,23,0.033913043,55
3118.975856,41,77,0.87,36,0.024166667,55
3118.607759,53,87,0.97,34,0.028529412,55
3116.474201,42,53,0.39,11,0.035454545,55
3115.892207,39,49,0.36,10,0.036,55
3115.829677,47,59,0.32,12,0.026666667,55
3114.868276,52,54,0.06,2,0.03,55
3114.868276,51,55,0.12,4,0.03,55
3114.868276,50,56,0.18,6,0.03,55
3114.460875,44,51,0.25,7,0.035714286,55
3114.015103,52,55,0.09,3,0.03,55
3114.015103,51,56,0.15,5,0.03,55
3113.368622,58,70,0.41,12,0.034166667,55
3113.368622,57,71,0.48,14,0.034285714,55
3112.557871,60,70,0.33,10,0.033,55
3112.512421,40,68,0.93,28,0.033214286,55
3112.509417,48,61,0.33,13,0.025384615,55
3112.17498,47,66,0.46,19,0.024210526,55
3111.282236,40,72,0.94,32,0.029375,55
3111.254979,46,65,0.47,19,0.024736842,55
3111.059734,40,70,0.94,30,0.031333333,55
3110.312639,57,73,0.33,16,0.020625,55
3110.220436,45,72,0.64,27,0.023703704,55
3109.050197,50,57,0.21,7,0.03,55
3109.050197,49,58,0.27,9,0.03,55
3108.581612,40,51,0.38,11,0.034545455,55
3108.215772,56,72,0.55,16,0.034375,55
3108.215772,55,73,0.62,18,0.034444444,55
3108.215772,54,74,0.69,20,0.0345,55
3108.215772,53,75,0.76,22,0.034545455,55
3107.906702,49,57,0.24,8,0.03,55
3106.437232,47,67,0.54,20,0.027,55
3106.238851,38,66,0.94,28,0.033571429,55
3105.885926,39,57,0.63,18,0.035,55
3105.731823,38,57,0.7,19,0.036842105,55
