date,open,high,low,close
1309106400,17.51001,17.51001,17.51001,17.51001
1309110000,17.51001,17.51001,15,15
1309113600,16,16.49999,14.16466,14.47999
1309117200,14.47999,14.4921,14.01,14.2
1309120800,14.4427,16.49999,14.2,16.35
1309124400,16.4,16.49,16.001,16.16
1309128000,16.15,16.466,16.05,16.232
1309131600,16.40549,16.4599,16.12345,16.12345
1309135200,16.18001,16.50001,16.001,16.50001
1309138800,16.509,17.15,16.45,17.1
1309142400,17.13,17.95,16.19999,16.65
1309146000,16.6101,18,15,16.9802
1309149600,17.068,17.1899,16.821,17.0001
1309153200,17.0001,17.73,16.95,17.23
1309156800,17.23,17.40999,17.2,17.40999
1309160400,17.3,17.4,17.28439,17.398
1309164000,17.3693,17.69,17.33,17.33
1309167600,17.333,17.396,17.29,17.30399
1309171200,17.30399,17.6144,17.031,17.29899
1309174800,17.29899,17.327,17.02,17.3
1309178400,17.289,17.289,17.011,17.03
1309182000,17.10987,17.10987,16.6,16.70034
1309185600,16.70049,17.2356,16.6,17.14
1309189200,17.1395,17.16,16.96,17.0089
1309192800,17.00889,17.07,16.8,16.80199
1309196400,16.801,17.2,15,15
1309200000,16.925,17.00001,16.8,16.901
1309203600,16.901,16.9249,16.8,16.82534
1309207200,16.82499,16.8488,16.5,16.78451
1309210800,16.78452,16.85,16.68,16.84997
1309214400,16.85,16.85,16.74,16.75009
1309218000,16.75009,16.75009,16.65,16.69772
1309221600,16.72,16.73999,16.5,16.71001
1309225200,16.71001,16.72391,16.52,16.72391
1309228800,16.58189,16.74,16.5669,16.70499
1309232400,16.70499,16.74,16.511,16.511
1309236000,16.6326,16.75,16.511,16.74501
1309239600,16.7452,16.7453,16.5237,16.59532
1309243200,16.60531,16.7,16.52,16.7
1309246800,16.7,16.71,16.56,16.6177
1309250400,16.6121,16.64321,16.56,16.56
1309254000,16.56,16.7,16.56,16.7
1309257600,16.67,16.78999,16.6401,16.69001
1309261200,16.6899,17.117,16.67,17.11111
1309264800,17.117,17.15,17.02,17.1495
1309268400,17.14,17.211,17,17.1015
1309272000,17.1065,17.1065,17,17
1309275600,17.00899,17.52,16.64,17.0908
1309279200,17.0908,17.1,17.01999,17.0526
1309282800,17.0526,17.1,17.0397,17.04
1309286400,17.04099,17.17,17.001,17.0507
1309290000,17.05069,17.089,17.001,17.00989
1309293600,17.0011,17.00989,17.001,17.009
1309297200,17.009,17.069,17.001,17.001
1309300800,17.001,17.00999,16.94,16.99
1309304400,16.99,16.99,16.83,16.9096
1309308000,16.9094,16.92109,16.83,16.9
1309311600,16.9,16.9389,16.88001,16.9271
1309315200,16.92711,16.9321,16.9001,16.90589
1309318800,16.90488,16.9099,16.834,16.87992
1309322400,16.87992,16.9,16.87991,16.9
1309326000,16.9,16.92001,16.88,16.915
1309329600,16.92,16.9799,16.91251,16.96
1309333200,16.96,16.96,16.8802,16.8802
1309336800,16.88019,16.9498,16.87769,16.88999
1309340400,16.88931,16.929,16.85,16.89
1309344000,16.89,16.929,16.87,16.88978
1309347600,16.89979,16.90991,16.88978,16.88981
1309351200,16.88981,16.89991,16.85,16.88001
1309354800,16.88001,17,16.722,17
1309358400,16.98,16.98,16.74001,16.76
1309362000,16.76001,16.787,16.666,16.75
1309365600,16.74999,16.99,16.74303,16.8
1309369200,16.8222,17.2,16.76666,16.999
1309372800,16.999,17,16.71,16.85
1309376400,16.85111,16.8999,16.84,16.85
1309380000,16.85,16.95,16.83704,16.86
1309383600,16.86,16.89997,16.83499,16.84
1309387200,16.8401,16.86,16.83,16.84
1309390800,16.84,16.95,16.8375,16.852
1309394400,16.842,16.89,16.83739,16.89
1309398000,16.8691,16.98,16.836,16.849
1309401600,16.849,16.89,16.803,16.86978
1309405200,16.86021,17,16.7487,16.8601
1309408800,16.87,16.88001,16.86001,16.86021
1309412400,16.86021,16.88,16.86,16.86
1309416000,16.852,16.88,16.77014,16.83489
1309419600,16.8299,16.9,16.8,16.84849
1309423200,16.84412,16.87,16.8133,16.8609
1309426800,16.86089,16.86099,16.81981,16.85359
1309430400,16.85319,16.85319,16.828,16.83499
1309434000,16.8299,16.8299,16.805,16.805
1309437600,16.805,16.9,16.8,16.859
1309441200,16.86241,16.9,16.85902,16.9
1309444800,16.8819,16.929,16.7655,16.80249
1309448400,16.8001,16.91002,16.8001,16.8201
1309452000,16.82799,16.854,16.81,16.81
1309455600,16.81,16.81029,16.77,16.79821
1309459200,16.779,16.81019,16.77,16.80949
1309462800,16.81019,16.81019,16.802,16.8048
1309466400,16.80499,16.80509,16.745,16.78979
1309470000,16.78999,16.7909,15.73,16.5
1309473600,16.43001,16.5953,15.8,16.18
1309477200,16.18,16.21979,16.04,16.14
1309480800,16.15,16.32,16.15,16.32
1309484400,16.32,16.6504,16.311,16.34
1309488000,16.34101,16.74,16.32499,16.5
1309491600,16.5019,16.5832,16.3022,16.43699
1309495200,16.411,16.45999,16.3,16.32
1309498800,16.315,16.35,16.31499,16.31499
1309502400,16.34,16.34995,16.312,16.312
1309506000,16.34001,16.34995,16.2,16.308
1309509600,16.30997,16.31001,16,16.09
1309513200,16.09,16.1298,16,16.01
1309516800,16.05,16.2,15.86,16.05011
1309520400,16.0691,16.19001,15.911,16.14009
1309524000,16.1001,16.24001,16.09999,16.09999
1309527600,16.15,16.16999,15.93,16.0554
1309531200,15.97999,16.19,15.935,16.01
1309534800,16.01,16.06,15.9401,16.0202
1309542000,16.04,16.12,16.00001,16.05049
1309545600,16.05046,16.09,15.93,16.05001
1309549200,16,16.055,15.89554,15.9
1309552800,16.05002,16.05002,15.8,16.0463
1309556400,16.0463,16.05002,15.75,15.88998
1309560000,15.88999,15.98,15.26,15.44
1309563600,15.49,15.5,15.29,15.46899
1309567200,15.46999,15.7999,15.35,15.58074
1309570800,15.65898,15.7214,15.6,15.7208
1309574400,15.7208,15.74102,15.4,15.504
1309578000,15.504,15.504,15.271,15.34999
1309581600,15.34999,15.74799,15.34999,15.6
1309585200,15.59796,15.7211,15.55,15.72
1309588800,15.71,15.8,15.46,15.65
1309592400,15.6301,15.7,15.5,15.6
1309596000,15.6,15.7,15.5,15.69041
1309599600,15.69092,15.7999,15.69092,15.7403
1309603200,15.76821,15.79,15.5,15.75268
1309606800,15.75268,15.75268,15.611,15.611
1309610400,15.62,15.8,15.61109,15.7989
1309614000,15.7989,15.7989,15.605,15.74999
1309617600,15.65,15.75,15.64,15.71301
1309621200,15.71699,15.718,15.3,15.55
1309624800,15.56999,15.56999,15.41,15.52823
1309628400,15.51998,15.51998,15.45,15.515
1309632000,15.515,15.53099,15.411,15.49001
1309635600,15.47942,15.47942,15.3501,15.3503
1309639200,15.3506,15.42,15.35001,15.35031
1309642800,15.35001,15.54099,15.33168,15.44639
1309646400,15.44689,15.44699,15.33,15.39
1309650000,15.39,15.40055,15.311,15.38001
1309653600,15.38001,15.3998,15.32743,15.35001
1309657200,15.33048,15.42325,15.33045,15.41
1309660800,15.41,15.45,15.4,15.43559
1309664400,15.43569,15.43899,15.41496,15.4322
1309668000,15.4331,15.43899,15.4,15.41
1309671600,15.4379,15.43799,15.41022,15.43031
1309675200,15.438,15.49999,15.4299,15.49999
1309678800,15.49998,15.49999,15.45001,15.46118
1309682400,15.461,15.49999,15.4602,15.47791
1309686000,15.4681,15.689,15.45177,15.49363
1309689600,15.4969,15.5,15.467,15.48003
1309693200,15.4901,15.525,15.48001,15.525
1309696800,15.52999,15.6,15.5,15.55301
1309700400,15.55401,15.55401,15.49703,15.5401
1309704000,15.54499,15.689,15.51034,15.58002
1309707600,15.58999,15.66,15.58999,15.64
1309711200,15.651,15.651,15.36,15.4902
1309714800,15.4901,15.5,15.359,15.5
1309718400,15.49909,15.53216,15.44312,15.47811
1309722000,15.47022,15.49,15.443,15.4703
1309725600,15.4707,15.48998,15.46001,15.48869
1309729200,15.48809,15.4989,15.42099,15.425
1309732800,15.43,15.49,15.41795,15.46445
1309736400,15.47,15.48421,15.43579,15.47
1309740000,15.469,15.47427,15.46489,15.47121
1309743600,15.46612,15.48988,15.46493,15.47
1309747200,15.47021,15.47752,15.45457,15.45547
1309750800,15.45547,15.45645,15.441,15.441
1309754400,15.44105,15.44509,15.44085,15.44509
1309758000,15.44507,15.44509,15.44085,15.4411
1309761600,15.4411,15.44999,15.44,15.44
1309765200,15.4498,15.44999,15.425,15.44084
1309768800,15.44409,15.44968,15.42,15.44499
1309772400,15.445,15.4497,15.43907,15.43908
1309776000,15.43908,15.4497,15.42084,15.42084
1309779600,15.42149,15.43986,15.3,15.36899
1309783200,15.36967,15.38,15.2482,15.2482
1309786800,15.2432,15.24819,14.8,14.89
1309790400,14.86418,15.01504,14.25,14.26
1309794000,14.26,14.95,14.2,14.59001
1309797600,14.59436,14.65,14.5,14.50074
1309801200,14.50399,14.54001,14.50053,14.52009
1309804800,14.52009,14.57,14.36,14.36
1309808400,14.42998,14.44099,14.02,14.108
1309812000,14.10901,14.5,13.14,13.8
1309815600,13.8,14,13.5,13.8
1309819200,13.8001,13.9,13.70901,13.89698
1309822800,13.89309,13.9573,13.79002,13.79002
1309826400,13.8,13.89,13.261,13.38
1309830000,13.37998,13.5993,13.28011,13.40141
1309833600,13.40029,13.4999,13.3501,13.4101
1309837200,13.43,13.58896,13.40001,13.56
1309840800,13.55041,13.7,13.41969,13.7
1309844400,13.70003,14.0691,13.6852,14.06012
1309848000,14.06798,14.21,14,14.15333
1309851600,14.15344,14.15344,13.57,13.88839
1309855200,13.791,14.01,13.20001,13.87999
1309858800,13.88,13.88798,13.6,13.7001
1309862400,13.74999,13.80021,13.41,13.41
